locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,133,56,8,28,8,9,5,1,1030,76,2,20141027170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,113,58,10,27,3,8,5,1,1030,76,2,20141027170000
3,West Park officials,,39.930333,116.345162,123,56,4,31,8,4,5,1,1030,76,2,20141027170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,144,71,7,35,5,9,5,1,1030,76,2,20141027170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,134,71,5,34,6,9,5,1,1030,76,2,20141027170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,104,58,8,32,8,9,5,1,1030,76,2,20141027170000
7,Haidian Wanliu,,39.988245,116.293062,103,58,4,31,6,7,5,1,1030,76,2,20141027170000
8,The Haidian northern New Area,,40.091313,116.180194,159,88,8,30,4,8,5,1,1030,76,2,20141027170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,117,59,10,22,3,6,5,1,1030,76,2,20141027170000
10,Fengtai garden,,39.86423,116.285037,134,71,7,32,5,8,5,1,1030,76,2,20141027170000
11,Fengtai Yungang,,39.82535,116.152237,121,60,9,23,5,7,5,1,1030,76,2,20141027170000
12,Shijingshan city,,39.915286,116.190144,118,87,10,28,5,8,5,1,1030,76,2,20141027170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,127,-,9,26,4,7,5,1,1030,76,2,20141027170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,151,62,8,30,2,7,5,1,1030,76,2,20141027170000
15,BDA,,39.796197,116.51197,113,54,16,26,4,7,5,1,1030,76,2,20141027170000
16,Tongzhou New Town,,39.887113,116.6689,156,80,2,29,7,9,5,1,1030,76,2,20141027170000
17,Shunyi New Town ,,40.128111,116.660908,163,101,4,29,3,9,5,1,1030,76,2,20141027170000
18,Changping Town,,40.218245,116.236084,145,78,4,36,5,9,5,1,1030,76,2,20141027170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,98,55,9,21,4,6,5,1,1030,76,2,20141027170000
20,Pinggu town,,40.144433,117.106563,148,60,6,19,5,18,5,1,1030,76,2,20141027170000
21,Huairou town,,40.329104,116.63387,145,84,3,29,5,13,5,1,1030,76,2,20141027170000
22,The town of Miyun,,40.371186,116.838053,155,83,4,23,2,11,5,1,1030,76,2,20141027170000
23,Yanqing town,,40.454217,115.978106,151,63,8,35,5,10,5,1,1030,76,2,20141027170000
24,Changping Dingling,,40.293269,116.226108,151,56,11,18,4,7,5,1,1030,76,2,20141027170000
25,Badaling Northwest,,40.36623,115.994146,147,-,5,38,8,6,5,1,1030,76,2,20141027170000
26,Miyun Reservoir,,40.500157,116.91701,154,-,14,13,11,14,5,1,1030,76,2,20141027170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,86,42,15,30,12,8,5,1,1030,76,2,20141027170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,137,50,4,33,4,9,5,1,1030,76,2,20141027170000
29,"Yufazhen, Daxing",,39.521203,116.306026,120,47,13,8,3,7,5,1,1030,76,2,20141027170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,156,-,13,30,3,6,5,1,1030,76,2,20141027170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,153,56,3,31,2,10,5,1,1030,76,2,20141027170000
32,Yongdingmen Inner St,,39.877401,116.400238,151,63,8,38,7,10,5,1,1030,76,2,20141027170000
33,Xizhimen N St,,39.955352,116.355187,129,63,4,38,7,5,5,1,1030,76,2,20141027170000
