locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,19,5,26,6,7,3,-2,-22,1029,21,9,20141203170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,13,21,23,8,8,3,-2,-22,1029,21,9,20141203170000
3,West Park officials,,39.930333,116.345162,34,13,24,9,7,3,-2,-22,1029,21,9,20141203170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,38,37,29,8,9,5,-2,-22,1029,21,9,20141203170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,34,26,26,6,7,3,-2,-22,1029,21,9,20141203170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,42,36,32,8,6,1,-2,-22,1029,21,9,20141203170000
7,Haidian Wanliu,,39.988245,116.293062,28,23,17,8,7,4,-2,-22,1029,21,9,20141203170000
8,The Haidian northern New Area,,40.091313,116.180194,53,21,21,8,9,3,-2,-22,1029,21,9,20141203170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,18,21,30,1,4,4,-2,-22,1029,21,9,20141203170000
10,Fengtai garden,,39.86423,116.285037,34,31,17,16,3,4,-2,-22,1029,21,9,20141203170000
11,Fengtai Yungang,,39.82535,116.152237,29,33,26,7,3,2,-2,-22,1029,21,9,20141203170000
12,Shijingshan city,,39.915286,116.190144,34,17,27,4,3,4,-2,-22,1029,21,9,20141203170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,34,15,19,5,3,3,-2,-22,1029,21,9,20141203170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,45,55,20,5,2,3,-2,-22,1029,21,9,20141203170000
15,BDA,,39.796197,116.51197,32,20,29,10,8,3,-2,-22,1029,21,9,20141203170000
16,Tongzhou New Town,,39.887113,116.6689,44,50,29,6,3,3,-2,-22,1029,21,9,20141203170000
17,Shunyi New Town ,,40.128111,116.660908,22,42,20,6,2,2,-2,-22,1029,21,9,20141203170000
18,Changping Town,,40.218245,116.236084,48,35,25,6,3,3,-2,-22,1029,21,9,20141203170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,26,12,27,1,2,2,-2,-22,1029,21,9,20141203170000
20,Pinggu town,,40.144433,117.106563,23,29,34,3,2,3,-2,-22,1029,21,9,20141203170000
21,Huairou town,,40.329104,116.63387,35,9,31,1,2,1,-2,-22,1029,21,9,20141203170000
22,The town of Miyun,,40.371186,116.838053,13,22,30,1,3,3,-2,-22,1029,21,9,20141203170000
23,Yanqing town,,40.454217,115.978106,18,28,35,1,2,2,-2,-22,1029,21,9,20141203170000
24,Changping Dingling,,40.293269,116.226108,25,21,30,1,3,2,-2,-22,1029,21,9,20141203170000
25,Badaling Northwest,,40.36623,115.994146,39,42,28,5,4,2,-2,-22,1029,21,9,20141203170000
26,Miyun Reservoir,,40.500157,116.91701,34,25,31,1,2,1,-2,-22,1029,21,9,20141203170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,46,37,23,7,3,3,-2,-22,1029,21,9,20141203170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,47,69,12,18,7,4,-2,-22,1029,21,9,20141203170000
29,"Yufazhen, Daxing",,39.521203,116.306026,47,34,21,6,5,5,-2,-22,1029,21,9,20141203170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,71,26,24,4,3,3,-2,-22,1029,21,9,20141203170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,40,21,26,6,8,3,-2,-22,1029,21,9,20141203170000
32,Yongdingmen Inner St,,39.877401,116.400238,45,18,38,11,6,2,-2,-22,1029,21,9,20141203170000
33,Xizhimen N St,,39.955352,116.355187,42,28,24,12,8,5,-2,-22,1029,21,9,20141203170000
34,South Ring Road,,39.857377,116.37421,38,25,16,15,4,3,-2,-22,1029,21,9,20141203170000
35,East Fourth Ring Road,,39.940273,116.489075,38,15,25,8,3,1,-2,-22,1029,21,9,20141203170000
36,Beijing,,39.955906,116.474246,46,5,23,6,7,3,-2,-22,1029,21,9,20141203170000
37,Putuo,,31.232979,121.415378,163,64,4,34,14,10,3,2,1026,93,6,20141203170000
38,Yangpu Sipiao,,31.263795,121.540311,157,60,17,34,17,15,3,2,1026,93,6,20141203170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,161,65,16,35,11,11,3,2,1026,93,6,20141203170000
40,Dianshan Lake,,31.091338,120.982293,164,68,5,38,16,14,3,2,1026,93,6,20141203170000
41,Hongkou Liangcheng,,31.298906,121.47155,161,65,11,33,18,12,3,2,1026,93,6,20141203170000
42,Jingan,,31.224251,121.429637,165,69,60,33,18,10,3,2,1026,93,6,20141203170000
43,Shanghai Normal University,,31.163531,121.416643,170,74,15,35,17,10,3,2,1026,93,6,20141203170000
44,Chuansha,,31.188626,121.707342,156,56,18,31,18,9,3,2,1026,93,6,20141203170000
45,Zhangjiang,,31.204896,121.581215,156,63,15,34,18,10,3,2,1026,93,6,20141203170000
46,Lingshan Road,,31.226286,121.537317,162,63,15,33,16,13,3,2,1026,93,6,20141203170000
1080,City average,,31.228451,121.478227,161,64,5,34,16,10,3,2,1026,93,6,20141203170000
47,Shanghai,,31.202842,121.453493,169,64,6,37,10,10,3,2,1026,93,6,20141203170000
48,Guangzhou,,23.138517,113.263701,46,13,22,14,3,13,15,13,1022,88,5,20141203170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,9,1,18,17,2,14,15,13,1022,88,5,20141203170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,13,4,22,12,2,12,15,13,1022,88,5,20141203170000
51,"LuHu, Guangzhou",,23.151743,113.281842,17,3,22,16,2,13,15,13,1022,88,5,20141203170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,30,7,21,10,5,20,15,13,1022,88,5,20141203170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,38,1,18,17,3,14,15,13,1022,88,5,20141203170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,63,28,7,25,3,11,15,14,1021,94,4,20141203170000
55,Zhuhai,,22.2677,113.581765,153,48,10,28,2,13,17,16,1018,94,7,20141203170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,30,1,7,22,8,13,15,13,1022,88,5,20141203170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,59,5,13,5,4,11,15,13,1022,88,5,20141203170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,-,-,-,-,-,-,-,-,0,-,-,20141203170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,65,2,11,6,2,11,15,13,1022,88,5,20141203170000
1087,Foshan,,23.018995,113.126899,61,9,4,20,8,11,15,13,1022,88,5,20141203170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,38,14,6,19,,15,15,13,1022,88,5,20141203170000
60,Shunde,,22.80246,113.298701,38,6,6,21,9,11,-,-,0,-,-,20141203170000
61,"Donghu, Jiangmen",,22.590411,113.087351,61,20,10,21,5,9,17,16,1018,94,7,20141203170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,59,48,1,11,6,20,17,16,1018,94,7,20141203170000
63,Jiangmen,,22.576047,113.087351,61,20,10,21,5,9,17,16,1018,94,7,20141203170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,21,10,21,9,4,11,14,13,1021,94,4,20141203170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,63,19,21,12,4,12,14,13,1021,94,4,20141203170000
67,Zhaoqing,,23.044571,112.470346,34,10,20,8,4,10,14,13,1021,94,4,20141203170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,55,30,11,9,3,9,16,15,1019,94,5,20141203170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,72,20,34,7,4,10,16,15,1019,94,5,20141203170000
69,"Xijiao, Huizhou",,23.338178,114.112867,30,20,12,6,5,10,16,15,1019,94,5,20141203170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,57,40,22,11,4,7,16,15,1019,94,5,20141203170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,76,37,13,8,3,11,16,15,1019,94,5,20141203170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,82,23,29,8,5,10,16,15,1019,94,5,20141203170000
73,Huizhou,,23.109349,114.421164,57,40,22,11,4,7,16,15,1019,94,5,20141203170000
74,"Guancheng No.2 water plant, Dongguan",,23.057294,113.753254,76,24,62,17,8,11,16,15,1019,94,5,20141203170000
75,"Dongcheng Shijing, Dongguan",,23.010039,113.799529,76,29,17,17,6,11,16,15,1019,94,5,20141203170000
76,"Nancheng Xiping, Dongguan",,22.963051,113.743494,93,32,46,19,10,15,16,15,1019,94,5,20141203170000
77,"Nancheng Yuanling, Dongguan",,23.025058,113.751308,95,19,20,17,7,12,16,15,1019,94,5,20141203170000
78,Dongguan,,23.017813,113.756958,95,19,20,17,7,12,16,15,1019,94,5,20141203170000
79,"Zimaling, Zhongshan",,22.505112,113.407183,124,63,4,21,11,13,17,16,1018,94,7,20141203170000
80,"Yangtze River tourist area, Zhongshan",,22.48589,113.439054,119,62,5,19,5,16,17,16,1018,94,7,20141203170000
81,"Huabai Park, Zhongshan",,22.51839,113.374362,97,55,7,14,9,18,17,16,1018,94,7,20141203170000
82,Zhongshan,,22.513997,113.398277,124,63,4,21,11,13,17,16,1018,94,7,20141203170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,17,3,23,10,5,10,9,8,1027,92,4,20141203170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,17,3,23,10,5,10,9,8,1027,92,4,20141203170000
84,"Forest area, Shaoguan",,24.796107,113.612131,63,30,26,9,5,9,9,8,1027,92,4,20141203170000
84,"Forest area, Shaoguan",,24.796106,113.612131,63,30,26,9,5,9,9,8,1027,92,4,20141203170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646598,46,4,25,8,6,9,9,8,1027,92,4,20141203170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646599,46,4,25,8,6,9,9,8,1027,92,4,20141203170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,42,7,18,12,14,7,9,8,1027,92,4,20141203170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,42,7,18,12,14,7,9,8,1027,92,4,20141203170000
