locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,89,71,25,30,4,4,16,8,1017,59,1,20140915170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,95,67,27,29,3,3,16,8,1017,59,1,20140915170000
3,West Park officials,,39.930333,116.345162,91,64,23,34,3,4,16,8,1017,59,1,20140915170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,98,72,21,37,3,4,16,8,1017,59,1,20140915170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,84,81,20,36,3,3,16,8,1017,59,1,20140915170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,90,72,24,29,5,3,16,8,1017,59,1,20140915170000
7,Haidian Wanliu,,39.988245,116.293062,81,71,15,39,4,3,16,8,1017,59,1,20140915170000
8,The Haidian northern New Area,,40.091313,116.180194,63,5,17,28,2,3,16,8,1017,59,1,20140915170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,65,14,30,1,2,3,16,8,1017,59,1,20140915170000
10,Fengtai garden,,39.86423,116.285037,120,100,16,38,6,4,16,8,1017,59,1,20140915170000
11,Fengtai Yungang,,39.82535,116.152237,97,68,22,34,2,4,16,8,1017,59,1,20140915170000
12,Shijingshan city,,39.915286,116.190144,108,119,21,37,2,5,14,8,1017,67,2,20140915170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,87,70,15,29,2,4,16,8,1017,59,1,20140915170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,96,63,29,22,2,3,16,8,1017,59,1,20140915170000
15,BDA,,39.796197,116.51197,101,62,38,33,6,4,16,8,1017,59,1,20140915170000
16,Tongzhou New Town,,39.887113,116.6689,71,62,24,30,5,1,16,8,1017,59,1,20140915170000
17,Shunyi New Town ,,40.128111,116.660908,111,63,15,37,4,4,16,8,1017,59,1,20140915170000
18,Changping Town,,40.218245,116.236084,41,38,25,12,2,4,16,8,1017,59,1,20140915170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,65,55,17,25,2,4,16,8,1017,59,1,20140915170000
20,Pinggu town,,40.144433,117.106563,64,15,24,11,2,4,16,8,1017,59,1,20140915170000
21,Huairou town,,40.329104,116.63387,36,60,22,9,2,4,16,8,1017,59,1,20140915170000
22,The town of Miyun,,40.371186,116.838053,54,6,13,26,2,4,16,8,1017,59,1,20140915170000
23,Yanqing town,,40.454217,115.978106,86,63,16,29,3,5,16,8,1017,59,1,20140915170000
24,Changping Dingling,,40.293269,116.226108,44,31,24,5,2,3,16,8,1017,59,1,20140915170000
25,Badaling Northwest,,40.36623,115.994146,51,-,16,24,2,3,16,8,1017,59,1,20140915170000
