locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,103,50,13,19,2,7,2,-1,1030,81,1,20141107170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,95,33,10,14,2,6,2,-1,1030,81,1,20141107170000
3,West Park officials,,39.930333,116.345162,124,50,10,25,2,7,2,-1,1030,81,1,20141107170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,135,49,8,26,2,7,2,-1,1030,81,1,20141107170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,113,38,6,26,2,7,2,-1,1030,81,1,20141107170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,117,38,11,27,4,6,2,-1,1030,81,1,20141107170000
7,Haidian Wanliu,,39.988245,116.293062,155,56,2,31,4,8,2,-1,1030,81,1,20141107170000
8,The Haidian northern New Area,,40.091313,116.180194,177,83,1,23,4,24,2,-1,1030,81,1,20141107170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,154,56,6,26,2,11,2,-1,1030,81,1,20141107170000
10,Fengtai garden,,39.86423,116.285037,157,58,4,32,2,8,2,-1,1030,81,1,20141107170000
11,Fengtai Yungang,,39.82535,116.152237,159,53,10,28,4,8,2,-1,1030,81,1,20141107170000
12,Shijingshan city,,39.915286,116.190144,142,55,11,25,3,9,2,-1,1030,81,1,20141107170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,158,72,7,22,2,8,2,-1,1030,81,1,20141107170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,151,55,11,24,2,7,2,-1,1030,81,1,20141107170000
15,BDA,,39.796197,116.51197,158,61,10,23,3,7,2,-1,1030,81,1,20141107170000
16,Tongzhou New Town,,39.887113,116.6689,180,88,8,25,7,9,2,-1,1030,81,1,20141107170000
17,Shunyi New Town ,,40.128111,116.660908,164,78,3,28,2,16,2,-1,1030,81,1,20141107170000
18,Changping Town,,40.218245,116.236084,149,59,3,26,5,17,2,-1,1030,81,1,20141107170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,150,54,6,21,3,13,2,-1,1030,81,1,20141107170000
20,Pinggu town,,40.144433,117.106563,168,76,6,20,4,21,2,-1,1030,81,1,20141107170000
21,Huairou town,,40.329104,116.63387,113,49,5,19,2,12,2,-1,1030,81,1,20141107170000
22,The town of Miyun,,40.371186,116.838053,158,60,3,22,5,15,2,-1,1030,81,1,20141107170000
23,Yanqing town,,40.454217,115.978106,158,60,7,17,6,19,2,-1,1030,81,1,20141107170000
24,Changping Dingling,,40.293269,116.226108,152,57,2,23,6,13,2,-1,1030,81,1,20141107170000
25,Badaling Northwest,,40.36623,115.994146,152,55,2,21,4,14,2,-1,1030,81,1,20141107170000
26,Miyun Reservoir,,40.500157,116.91701,137,51,11,10,4,11,2,-1,1030,81,1,20141107170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,155,63,13,26,5,9,2,-1,1030,81,1,20141107170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,164,69,6,29,4,6,2,-1,1030,81,1,20141107170000
29,"Yufazhen, Daxing",,39.521203,116.306026,153,55,8,13,2,6,2,-1,1030,81,1,20141107170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,153,57,15,19,2,4,2,-1,1030,81,1,20141107170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,144,43,7,25,3,9,2,-1,1030,81,1,20141107170000
32,Yongdingmen Inner St,,39.877401,116.400238,128,50,10,30,4,7,2,-1,1030,81,1,20141107170000
33,Xizhimen N St,,39.955352,116.355187,130,51,6,28,4,9,2,-1,1030,81,1,20141107170000
34,South Ring Road,,39.857377,116.37421,138,55,2,23,5,8,2,-1,1030,81,1,20141107170000
35,East Fourth Ring Road,,39.940273,116.489075,123,42,8,26,2,6,2,-1,1030,81,1,20141107170000
36,Beijing,,39.955906,116.474246,127,50,13,19,2,7,2,-1,1030,81,1,20141107170000
37,Putuo,,31.232979,121.415378,80,45,28,13,6,3,15,8,1026,63,5,20141107170000
38,Yangpu Sipiao,,31.263795,121.540311,74,36,31,14,12,6,15,8,1026,63,5,20141107170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,82,38,31,19,8,6,15,8,1026,63,5,20141107170000
40,Dianshan Lake,,31.091338,120.982293,95,33,27,9,7,7,15,8,1026,63,5,20141107170000
41,Hongkou Liangcheng,,31.298906,121.47155,55,40,30,20,8,6,15,9,1026,67,5,20141107170000
42,Jingan,,31.224251,121.429637,64,36,27,15,7,5,15,8,1026,63,5,20141107170000
43,Shanghai Normal University,,31.163531,121.416643,70,33,31,17,4,5,15,8,1026,63,5,20141107170000
44,Chuansha,,31.188626,121.707342,68,31,34,11,4,5,15,9,1026,67,5,20141107170000
45,Zhangjiang,,31.204896,121.581215,79,32,32,10,4,4,15,8,1026,63,5,20141107170000
46,Lingshan Road,,31.226286,121.537317,60,38,30,21,11,3,15,8,1026,63,5,20141107170000
1080,City average,,31.228451,121.478227,70,36,30,16,7,5,15,8,1026,63,5,20141107170000
47,Shanghai,,31.202842,121.453493,87,44,31,19,9,5,15,8,1026,63,5,20141107170000
48,Guangzhou,,23.138517,113.263701,80,40,5,16,2,14,17,16,1019,94,3,20141107170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,17,4,5,15,2,7,17,16,1019,94,3,20141107170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,50,19,7,12,6,11,17,16,1019,94,3,20141107170000
51,"LuHu, Guangzhou",,23.151743,113.281842,68,22,1,18,2,10,17,16,1019,94,3,20141107170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,5,6,19,6,3,9,17,16,1019,94,3,20141107170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,17,8,8,15,4,8,17,16,1019,94,3,20141107170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,61,20,6,25,4,9,17,16,1019,94,3,20141107170000
55,Zhuhai,,22.2677,113.581765,139,52,6,38,3,13,21,21,1017,100,4,20141107170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,63,22,4,25,11,11,17,16,1019,94,4,20141107170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,74,35,8,18,11,10,17,16,1019,94,4,20141107170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,55,13,3,23,7,17,17,16,1019,94,4,20141107170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,80,40,5,24,14,11,17,16,1019,94,4,20141107170000
1087,Foshan,,23.018995,113.126899,55,13,3,23,7,17,17,16,1019,94,3,20141107170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,155,66,2,23,5,16,17,16,1019,94,3,20141107170000
60,Shunde,,22.80246,113.298701,139,52,1,26,9,10,-,-,0,-,-,20141107170000
61,"Donghu, Jiangmen",,22.590411,113.087351,119,59,1,24,11,8,21,21,1017,100,4,20141107170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,78,32,1,18,11,14,21,21,1017,100,4,20141107170000
63,Jiangmen,,22.576047,113.087351,119,59,5,24,11,8,21,21,1017,100,4,20141107170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,78,39,8,18,9,11,17,16,1019,94,4,20141107170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,80,25,6,15,4,15,17,16,1019,94,4,20141107170000
67,Zhaoqing,,23.044571,112.470346,82,25,10,12,5,9,17,16,1019,94,3,20141107170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,152,74,21,10,4,7,22,21,1018,94,2,20141107170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,152,65,9,16,7,5,22,21,1018,94,2,20141107170000
69,"Xijiao, Huizhou",,23.338178,114.112867,102,40,11,11,9,8,22,21,1018,94,2,20141107170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,144,58,16,20,9,4,22,21,1018,94,2,20141107170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,137,49,47,6,5,10,22,21,1018,94,2,20141107170000
