locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,312,196,22,82,6,23,12,11,1020,94,0,20141007170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,274,135,19,39,2,15,12,11,1020,94,0,20141007170000
3,West Park officials,,39.930333,116.345162,269,159,19,70,4,19,12,11,1020,94,0,20141007170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,321,169,19,67,3,22,12,11,1020,94,0,20141007170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,305,171,9,79,5,15,12,11,1020,94,0,20141007170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,318,229,20,87,4,20,12,11,1020,94,0,20141007170000
7,Haidian Wanliu,,39.988245,116.293062,230,137,6,89,6,16,12,11,1020,94,0,20141007170000
8,The Haidian northern New Area,,40.091313,116.180194,192,91,8,28,2,10,12,11,1020,94,0,20141007170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,320,84,30,19,2,12,12,11,1020,94,0,20141007170000
10,Fengtai garden,,39.86423,116.285037,325,239,22,80,6,18,12,11,1020,94,0,20141007170000
11,Fengtai Yungang,,39.82535,116.152237,302,163,40,45,6,13,12,11,1020,94,0,20141007170000
12,Shijingshan city,,39.915286,116.190144,250,160,18,53,3,18,12,11,1020,94,1,20141007170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,304,199,15,55,4,17,12,11,1020,94,0,20141007170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,370,405,20,65,3,21,12,11,1020,94,0,20141007170000
15,BDA,,39.796197,116.51197,298,88,13,60,4,20,12,11,1020,94,0,20141007170000
16,Tongzhou New Town,,39.887113,116.6689,-,-,-,-,-,-,-,-,0,-,-,20141007170000
17,Shunyi New Town ,,40.128111,116.660908,240,119,18,33,2,14,12,11,1020,94,0,20141007170000
18,Changping Town,,40.218245,116.236084,215,94,31,17,2,10,12,11,1020,94,0,20141007170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,237,118,17,26,3,12,12,11,1020,94,0,20141007170000
20,Pinggu town,,40.144433,117.106563,217,125,43,12,4,11,12,11,1020,94,0,20141007170000
21,Huairou town,,40.329104,116.63387,201,102,33,12,2,11,12,11,1020,94,1,20141007170000
22,The town of Miyun,,40.371186,116.838053,235,116,21,24,2,13,12,11,1020,94,0,20141007170000
23,Yanqing town,,40.454217,115.978106,200,37,35,19,2,11,12,11,1020,94,0,20141007170000
24,Changping Dingling,,40.293269,116.226108,215,96,33,12,2,9,12,11,1020,94,0,20141007170000
25,Badaling Northwest,,40.36623,115.994146,280,57,19,45,8,10,12,11,1020,94,0,20141007170000
26,Miyun Reservoir,,40.500157,116.91701,235,136,57,5,2,9,12,11,1020,94,0,20141007170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,236,107,49,24,16,9,12,11,1020,94,0,20141007170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,281,-,10,31,8,14,12,11,1020,94,0,20141007170000
29,"Yufazhen, Daxing",,39.521203,116.306026,324,405,14,7,2,14,12,11,1020,94,0,20141007170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,284,158,17,30,3,11,12,11,1020,94,0,20141007170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,327,163,11,73,3,22,12,11,1020,94,0,20141007170000
32,Yongdingmen Inner St,,39.877401,116.400238,340,-,8,64,10,29,12,11,1020,94,0,20141007170000
33,Xizhimen N St,,39.955352,116.355187,268,167,18,65,6,22,12,11,1020,94,0,20141007170000
34,South Ring Road,,39.857377,116.37421,366,248,5,105,11,26,12,11,1020,94,0,20141007170000
35,East Fourth Ring Road,,39.940273,116.489075,343,298,4,62,4,23,12,11,1020,94,0,20141007170000
36,Beijing,,39.955906,116.474246,351,218,26,93,10,20,12,11,1020,94,0,20141007170000
37,Putuo,,31.232979,121.415378,70,43,34,34,8,4,19,12,1021,64,2,20141007170000
38,Yangpu Sipiao,,31.263795,121.540311,108,51,66,42,8,7,19,12,1021,64,2,20141007170000
