locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,162,78,102,15,11,8,25,19,1010,69,2,20140819170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,161,72,121,17,8,8,25,19,1010,69,2,20140819170000
1054,Shizuishan,,38.985188,106.387758,68,68,42,12,31,8,27,-10,0,7,10,20140819170000
3,West Park officials,,39.930333,116.345162,170,87,113,17,6,9,25,19,1010,69,2,20140819170000
1055,"Monitoring station, Wulumuqi",,43.831501,87.58295,82,30,13,23,2,6,21,16,1019,73,1,20140819170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,161,69,108,17,6,9,25,19,1010,69,2,20140819170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,166,94,101,19,2,6,25,19,1010,69,2,20140819170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,158,82,124,22,9,9,25,19,1010,69,2,20140819170000
7,Haidian Wanliu,,39.988245,116.293062,173,112,70,27,10,7,25,19,1010,69,2,20140819170000
1056,"Toll office, Wulumuqi",,43.76923,87.607438,65,49,17,35,1,7,21,16,1019,73,1,20140819170000
8,The Haidian northern New Area,,40.091313,116.180194,166,69,45,19,3,6,25,19,1010,69,2,20140819170000
1057,"Xinjiang Academy of Agricultural Farms, Wulumuqi",,43.948277,87.478589,95,82,20,28,2,7,21,16,1019,73,1,20140819170000
1058,"Railway Bureau, Wulumuqi",,43.872315,87.555404,95,55,17,38,5,11,21,16,1019,73,1,20140819170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,167,66,125,11,2,9,25,19,1010,69,2,20140819170000
1059,"No.31 middle school, Wulumuqi",,43.832235,87.646092,80,59,17,25,2,7,21,16,1019,73,1,20140819170000
10,Fengtai garden,,39.86423,116.285037,166,87,101,16,10,9,25,19,1010,69,2,20140819170000
1060,"No.74 middle school, Wulumuqi",,43.874429,87.420418,70,51,21,32,2,7,21,16,1019,73,1,20140819170000
11,Fengtai Yungang,,39.82535,116.152237,169,96,100,19,2,9,25,19,1010,69,2,20140819170000
1061,"Midong district EPA bureau, Wulumuqi",,43.963156,87.647302,109,59,23,1,7,4,21,16,1019,73,1,20140819170000
12,Shijingshan city,,39.915286,116.190144,176,127,112,24,3,8,25,19,1010,69,2,20140819170000
1062,Wulumuqi,,43.82685,87.619673,82,59,17,25,2,7,21,16,1019,73,1,20140819170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,169,94,51,20,2,9,25,19,1010,69,2,20140819170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,157,63,111,12,6,7,25,19,1010,69,2,20140819170000
15,BDA,,39.796197,116.51197,162,-,105,15,5,9,25,19,1010,69,2,20140819170000
1066,"Baijiantan District, Karamay",,45.689445,84.126445,119,74,39,-,1,10,24,15,1016,46,1,20140819170000
16,Tongzhou New Town,,39.887113,116.6689,164,81,68,34,4,4,25,19,1010,69,2,20140819170000
17,Shunyi New Town ,,40.128111,116.660908,176,86,80,25,6,8,25,19,1010,69,2,20140819170000
18,Changping Town,,40.218245,116.236084,169,89,120,16,2,7,25,19,1010,69,2,20140819170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,164,-,83,30,2,7,25,19,1010,69,2,20140819170000
