locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,193,89,31,59,2,12,18,16,1010,88,1,20140919170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,176,-,31,34,2,10,18,16,1010,88,1,20140919170000
3,West Park officials,,39.930333,116.345162,185,74,28,48,2,11,18,16,1010,88,1,20140919170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,181,87,29,51,2,12,18,16,1010,88,1,20140919170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,184,106,24,45,2,9,18,16,1010,88,1,20140919170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,167,73,38,47,2,17,18,16,1010,88,1,20140919170000
7,Haidian Wanliu,,39.988245,116.293062,177,79,19,35,4,8,18,16,1010,88,1,20140919170000
8,The Haidian northern New Area,,40.091313,116.180194,165,70,27,23,2,7,18,16,1010,88,1,20140919170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,175,66,44,9,2,6,18,16,1010,88,1,20140919170000
10,Fengtai garden,,39.86423,116.285037,175,87,25,45,2,13,18,16,1010,88,1,20140919170000
11,Fengtai Yungang,,39.82535,116.152237,194,93,37,28,2,11,18,16,1010,88,1,20140919170000
12,Shijingshan city,,39.915286,116.190144,179,102,-,10,2,10,18,16,1010,88,1,20140919170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,227,132,5,45,6,15,18,16,1010,88,1,20140919170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,219,79,36,41,6,13,18,16,1010,88,1,20140919170000
15,BDA,,39.796197,116.51197,184,85,38,56,2,10,18,16,1010,88,1,20140919170000
16,Tongzhou New Town,,39.887113,116.6689,180,113,24,43,4,7,18,16,1010,88,1,20140919170000
17,Shunyi New Town ,,40.128111,116.660908,174,86,35,12,2,8,18,16,1010,88,1,20140919170000
18,Changping Town,,40.218245,116.236084,162,89,34,13,2,8,18,16,1010,88,1,20140919170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,169,62,32,15,2,8,18,16,1010,88,1,20140919170000
20,Pinggu town,,40.144433,117.106563,167,99,45,7,2,9,18,16,1010,88,1,20140919170000
21,Huairou town,,40.329104,116.63387,153,85,41,12,2,8,18,16,1010,88,1,20140919170000
22,The town of Miyun,,40.371186,116.838053,160,65,37,21,2,8,18,16,1010,88,1,20140919170000
23,Yanqing town,,40.454217,115.978106,173,-,37,31,2,7,18,16,1010,88,1,20140919170000
24,Changping Dingling,,40.293269,116.226108,165,74,43,3,2,6,18,16,1010,88,1,20140919170000
25,Badaling Northwest,,40.36623,115.994146,162,103,27,42,2,8,18,16,1010,88,1,20140919170000
26,Miyun Reservoir,,40.500157,116.91701,163,92,70,1,2,7,18,16,1010,88,1,20140919170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,178,69,44,18,3,6,18,16,1010,88,1,20140919170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,151,-,19,24,4,7,18,16,1010,88,1,20140919170000
29,"Yufazhen, Daxing",,39.521203,116.306026,209,-,29,10,2,13,18,16,1010,88,1,20140919170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,214,170,23,31,3,12,18,16,1010,88,1,20140919170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,185,-,19,53,2,15,18,16,1010,88,1,20140919170000
32,Yongdingmen Inner St,,39.877401,116.400238,184,-,17,56,4,12,18,16,1010,88,1,20140919170000
33,Xizhimen N St,,39.955352,116.355187,193,102,19,47,4,11,18,16,1010,88,1,20140919170000
34,South Ring Road,,39.857377,116.37421,189,100,45,71,4,14,18,16,1010,88,1,20140919170000
35,East Fourth Ring Road,,39.940273,116.489075,184,-,12,51,8,14,18,16,1010,88,1,20140919170000
36,Beijing,,39.955906,116.474246,197,84,31,54,2,19,18,16,1010,88,1,20140919170000
37,Putuo,,31.232979,121.415378,178,98,7,44,21,9,19,18,1012,94,2,20140919170000
