locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,127,-,43,41,2,6,22,16,1005,69,1,20140811170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,85,54,43,37,2,6,22,16,1005,69,1,20140811170000
3,West Park officials,,39.930333,116.345162,116,65,46,34,2,5,22,16,1005,69,1,20140811170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,92,61,44,34,2,7,22,16,1005,69,1,20140811170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,92,73,38,53,2,4,22,16,1005,69,1,20140811170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,110,57,44,80,2,6,22,16,1005,69,1,20140811170000
7,Haidian Wanliu,,39.988245,116.293062,87,95,42,37,5,4,22,16,1005,69,1,20140811170000
8,The Haidian northern New Area,,40.091313,116.180194,93,31,47,25,4,5,22,16,1005,69,1,20140811170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,75,-,91,11,2,8,22,16,1005,69,1,20140811170000
10,Fengtai garden,,39.86423,116.285037,112,57,42,47,2,5,22,16,1005,69,1,20140811170000
11,Fengtai Yungang,,39.82535,116.152237,72,52,50,17,2,5,22,16,1005,69,1,20140811170000
12,Shijingshan city,,39.915286,116.190144,92,65,56,25,2,5,22,16,1005,69,1,20140811170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,85,-,34,27,2,6,22,16,1005,69,1,20140811170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,143,96,50,58,6,5,22,16,1005,69,1,20140811170000
15,BDA,,39.796197,116.51197,110,70,43,62,3,5,22,16,1005,69,1,20140811170000
16,Tongzhou New Town,,39.887113,116.6689,121,21,25,50,2,2,22,16,1005,69,1,20140811170000
17,Shunyi New Town ,,40.128111,116.660908,87,69,26,23,4,3,22,16,1005,69,1,20140811170000
18,Changping Town,,40.218245,116.236084,59,29,49,13,2,3,22,16,1005,69,1,20140811170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,63,41,41,11,2,5,22,16,1005,69,1,20140811170000
20,Pinggu town,,40.144433,117.106563,95,-,33,10,2,3,22,16,1005,69,1,20140811170000
21,Huairou town,,40.329104,116.63387,40,40,30,6,2,3,22,16,1005,69,1,20140811170000
22,The town of Miyun,,40.371186,116.838053,53,-,26,30,5,4,22,16,1005,69,1,20140811170000
23,Yanqing town,,40.454217,115.978106,56,-,35,7,2,4,22,16,1005,69,1,20140811170000
24,Changping Dingling,,40.293269,116.226108,40,29,0,9,2,0,22,16,1005,69,1,20140811170000
25,Badaling Northwest,,40.36623,115.994146,58,24,28,13,2,5,22,16,1005,69,1,20140811170000
26,Miyun Reservoir,,40.500157,116.91701,43,-,38,1,2,3,22,16,1005,69,1,20140811170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,57,-,41,11,2,1,22,16,1005,69,1,20140811170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,123,-,18,26,3,3,22,16,1005,69,1,20140811170000
29,"Yufazhen, Daxing",,39.521203,116.306026,107,134,25,1,2,4,22,16,1005,69,1,20140811170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,128,88,34,39,10,3,22,16,1005,69,1,20140811170000
