locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
16,Tongzhou New Town,,39.887113,116.6689,157,-,72,29,7,5,26,16,1012,54,4,20140818170000
1,Dongcheng Dongsi,,39.9304,116.423239,157,-,78,17,11,10,26,16,1012,54,4,20140818170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,154,71,93,17,9,9,26,16,1012,54,4,20140818170000
3,West Park officials,,39.930333,116.345162,157,64,98,15,7,9,26,16,1012,54,4,20140818170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,152,60,89,23,5,10,26,16,1012,54,4,20140818170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,157,79,82,23,6,7,26,16,1012,54,4,20140818170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,151,68,108,23,11,9,26,16,1012,54,4,20140818170000
7,Haidian Wanliu,,39.988245,116.293062,155,85,72,23,11,7,26,16,1012,54,4,20140818170000
8,The Haidian northern New Area,,40.091313,116.180194,164,73,79,14,2,7,26,16,1012,54,4,20140818170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,165,73,130,17,4,12,26,16,1012,54,4,20140818170000
10,Fengtai garden,,39.86423,116.285037,156,80,86,23,7,9,26,16,1012,54,4,20140818170000
11,Fengtai Yungang,,39.82535,116.152237,155,87,74,11,3,8,26,16,1012,54,4,20140818170000
12,Shijingshan city,,39.915286,116.190144,161,73,101,17,4,8,26,16,1012,54,4,20140818170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,157,73,53,15,3,9,26,16,1012,54,4,20140818170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,155,81,97,20,6,9,26,16,1012,54,4,20140818170000
15,BDA,,39.796197,116.51197,157,-,108,19,8,9,26,16,1012,54,4,20140818170000
17,Shunyi New Town ,,40.128111,116.660908,158,60,103,22,6,8,26,16,1012,54,4,20140818170000
18,Changping Town,,40.218245,116.236084,164,81,151,19,2,8,26,16,1012,54,4,20140818170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,170,-,91,30,2,7,26,16,1012,54,4,20140818170000
20,Pinggu town,,40.144433,117.106563,174,-,94,10,3,8,26,16,1012,54,4,20140818170000
