locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,13,5,13,19,2,4,10,-13,1031,19,4,20141026170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,34,18,12,20,2,3,10,-13,1031,19,4,20141026170000
3,West Park officials,,39.930333,116.345162,42,16,11,22,2,3,10,-13,1031,19,4,20141026170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,13,-,-,-,-,-,10,-13,1031,19,4,20141026170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,53,26,9,28,2,4,10,-13,1031,19,4,20141026170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,38,26,15,24,2,3,10,-13,1031,19,4,20141026170000
7,Haidian Wanliu,,39.988245,116.293062,53,49,5,34,2,5,10,-13,1031,19,4,20141026170000
8,The Haidian northern New Area,,40.091313,116.180194,152,-,5,28,4,6,10,-13,1031,19,4,20141026170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,95,-,23,10,2,4,10,-13,1031,19,4,20141026170000
10,Fengtai garden,,39.86423,116.285037,44,296,7,24,2,4,10,-13,1031,19,4,20141026170000
11,Fengtai Yungang,,39.82535,116.152237,84,52,7,36,2,3,10,-13,1031,19,4,20141026170000
12,Shijingshan city,,39.915286,116.190144,66,45,13,31,2,5,10,-13,1031,19,4,20141026170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,117,-,5,34,2,5,10,-13,1031,19,4,20141026170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,50,-,6,34,2,6,10,-13,1031,19,4,20141026170000
15,BDA,,39.796197,116.51197,54,-,27,29,2,4,10,-13,1031,19,4,20141026170000
16,Tongzhou New Town,,39.887113,116.6689,54,-,8,25,2,3,10,-13,1031,19,4,20141026170000
17,Shunyi New Town ,,40.128111,116.660908,26,10,24,5,2,1,10,-13,1031,19,4,20141026170000
18,Changping Town,,40.218245,116.236084,91,48,6,28,2,6,10,-13,1031,19,4,20141026170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,69,-,7,26,3,5,10,-13,1031,19,4,20141026170000
20,Pinggu town,,40.144433,117.106563,70,-,17,21,2,5,10,-13,1031,19,4,20141026170000
21,Huairou town,,40.329104,116.63387,23,10,24,7,4,2,10,-13,1031,19,4,20141026170000
22,The town of Miyun,,40.371186,116.838053,13,-,31,5,2,2,10,-13,1031,19,4,20141026170000
23,Yanqing town,,40.454217,115.978106,55,-,12,11,2,7,10,-13,1031,19,4,20141026170000
24,Changping Dingling,,40.293269,116.226108,65,5,18,7,2,3,10,-13,1031,19,4,20141026170000
25,Badaling Northwest,,40.36623,115.994146,13,-,17,14,3,3,10,-13,1031,19,4,20141026170000
26,Miyun Reservoir,,40.500157,116.91701,13,-,33,2,2,2,10,-13,1031,19,4,20141026170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,101,-,26,21,12,4,10,-13,1031,19,4,20141026170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,79,-,8,31,2,3,10,-13,1031,19,4,20141026170000
29,"Yufazhen, Daxing",,39.521203,116.306026,170,-,9,16,2,6,10,-13,1031,19,4,20141026170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,170,-,-,-,-,-,10,-13,1031,19,4,20141026170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,44,-,8,23,2,5,10,-13,1031,19,4,20141026170000
32,Yongdingmen Inner St,,39.877401,116.400238,17,-,11,22,2,4,10,-13,1031,19,4,20141026170000
33,Xizhimen N St,,39.955352,116.355187,50,-,12,20,2,6,10,-13,1031,19,4,20141026170000
34,South Ring Road,,39.857377,116.37421,13,-,2,41,2,5,10,-13,1031,19,4,20141026170000
35,East Fourth Ring Road,,39.940273,116.489075,69,-,4,36,2,6,10,-13,1031,19,4,20141026170000
36,Beijing,,39.955906,116.474246,42,26,13,19,2,4,10,-13,1031,19,4,20141026170000
37,Putuo,,31.232979,121.415378,153,56,42,32,6,5,21,15,1021,68,1,20141026170000
38,Yangpu Sipiao,,31.263795,121.540311,159,62,37,31,9,7,21,15,1021,68,1,20141026170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,155,57,37,37,5,9,21,15,1021,68,1,20141026170000
40,Dianshan Lake,,31.091338,120.982293,156,75,29,60,9,7,21,15,1021,68,1,20141026170000
41,Hongkou Liangcheng,,31.298906,121.47155,137,70,41,38,10,8,21,15,1021,68,1,20141026170000
42,Jingan,,31.224251,121.429637,157,60,34,26,8,8,21,15,1021,68,1,20141026170000
43,Shanghai Normal University,,31.163531,121.416643,145,59,41,23,5,7,21,15,1021,68,1,20141026170000
44,Chuansha,,31.188626,121.707342,142,54,27,27,8,7,21,14,1021,64,2,20141026170000
45,Zhangjiang,,31.204896,121.581215,160,64,39,22,5,5,21,15,1021,68,1,20141026170000
46,Lingshan Road,,31.226286,121.537317,128,53,39,31,7,6,21,15,1021,68,1,20141026170000
1080,City average,,31.228451,121.478227,153,59,37,30,7,7,21,15,1021,68,1,20141026170000
47,Shanghai,,31.202842,121.453493,154,54,41,29,5,7,21,15,1021,68,1,20141026170000
48,Guangzhou,,23.138517,113.263701,176,78,18,74,4,15,24,22,1017,89,1,20141026170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,187,102,2,40,12,10,24,22,1017,89,1,20141026170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,171,116,27,35,9,9,24,22,1017,89,1,20141026170000
51,"LuHu, Guangzhou",,23.151743,113.281842,172,82,18,41,4,10,24,22,1017,89,1,20141026170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,149,60,68,5,6,14,24,22,1017,89,1,20141026170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,197,135,33,28,8,13,24,22,1017,89,1,20141026170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,144,77,30,46,7,8,24,22,1017,89,1,20141026170000
55,Zhuhai,,22.2677,113.581765,134,55,34,36,4,9,26,23,1016,83,3,20141026170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,286,151,30,70,20,12,24,22,1017,89,1,20141026170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,222,126,53,29,27,15,24,22,1017,89,1,20141026170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,189,101,26,84,8,16,24,22,1017,89,1,20141026170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,247,159,39,44,39,16,24,22,1017,89,1,20141026170000
1087,Foshan,,23.018995,113.126899,189,101,26,84,8,16,24,22,1017,89,1,20141026170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,193,104,38,37,27,16,24,22,1017,89,1,20141026170000
60,Shunde,,22.80246,113.298701,184,102,31,49,13,12,-,-,0,-,-,20141026170000
61,"Donghu, Jiangmen",,22.590411,113.087351,195,126,46,29,15,7,26,23,1016,83,3,20141026170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,205,133,36,21,18,16,26,23,1016,83,3,20141026170000
63,Jiangmen,,22.576047,113.087351,195,126,46,29,15,7,26,23,1016,83,3,20141026170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,185,103,22,21,12,13,24,22,1017,89,1,20141026170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,163,99,38,41,10,14,24,22,1017,89,1,20141026170000
67,Zhaoqing,,23.044571,112.470346,177,89,48,15,17,10,24,22,1017,89,1,20141026170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,158,84,37,12,4,7,27,21,1016,70,2,20141026170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,168,95,37,17,14,4,27,21,1016,70,2,20141026170000
69,"Xijiao, Huizhou",,23.338178,114.112867,147,53,22,12,9,12,27,21,1016,70,2,20141026170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,172,76,42,29,10,6,27,21,1016,70,2,20141026170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,151,54,49,9,5,9,27,21,1016,70,2,20141026170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,154,74,49,23,4,5,27,21,1016,70,2,20141026170000
73,Huizhou,,23.109349,114.421164,172,76,42,29,10,6,27,21,1016,70,2,20141026170000
74,"Guancheng No.2 water plant, Dongguan",,23.057294,113.753254,179,124,24,41,15,12,27,21,1016,70,2,20141026170000
75,"Dongcheng Shijing, Dongguan",,23.010039,113.799529,172,80,35,21,10,10,27,21,1016,70,2,20141026170000
76,"Nancheng Xiping, Dongguan",,22.963051,113.743494,171,90,25,34,10,10,27,21,1016,70,2,20141026170000
77,"Nancheng Yuanling, Dongguan",,23.025058,113.751308,177,88,41,29,24,11,27,21,1016,70,2,20141026170000
78,Dongguan,,23.017813,113.756958,177,88,41,29,24,12,27,21,1016,70,2,20141026170000
