locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,98,80,57,39,3,4,30,8,1012,25,3,20140826170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,90,66,65,22,2,3,30,8,1012,25,3,20140826170000
3,West Park officials,,39.930333,116.345162,88,59,55,42,2,4,30,8,1012,25,3,20140826170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,101,74,55,50,3,7,30,8,1012,25,3,20140826170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,78,70,42,51,3,4,30,8,1012,25,3,20140826170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,89,61,76,44,2,4,30,8,1012,25,3,20140826170000
7,Haidian Wanliu,,39.988245,116.293062,94,79,42,58,3,4,30,8,1012,25,3,20140826170000
8,The Haidian northern New Area,,40.091313,116.180194,98,73,35,37,3,4,30,8,1012,25,3,20140826170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,65,22,101,10,2,11,30,8,1012,25,3,20140826170000
10,Fengtai garden,,39.86423,116.285037,124,114,50,67,3,5,30,8,1012,25,3,20140826170000
11,Fengtai Yungang,,39.82535,116.152237,75,57,82,20,2,4,30,8,1012,25,3,20140826170000
12,Shijingshan city,,39.915286,116.190144,98,99,78,37,2,5,30,8,1012,25,3,20140826170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,72,95,41,63,2,5,30,8,1012,25,3,20140826170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,92,63,95,31,2,4,30,8,1012,25,3,20140826170000
15,BDA,,39.796197,116.51197,118,76,75,52,4,5,30,8,1012,25,3,20140826170000
16,Tongzhou New Town,,39.887113,116.6689,152,126,49,73,3,6,30,8,1012,25,3,20140826170000
17,Shunyi New Town ,,40.128111,116.660908,100,69,40,52,3,4,30,8,1012,25,3,20140826170000
18,Changping Town,,40.218245,116.236084,85,72,51,33,2,3,30,8,1012,25,3,20140826170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,88,89,55,36,2,4,30,8,1012,25,3,20140826170000
20,Pinggu town,,40.144433,117.106563,100,64,45,20,3,4,30,8,1012,25,3,20140826170000
21,Huairou town,,40.329104,116.63387,59,64,44,34,2,3,30,8,1012,25,3,20140826170000
22,The town of Miyun,,40.371186,116.838053,69,-,40,39,2,3,30,8,1012,25,3,20140826170000
23,Yanqing town,,40.454217,115.978106,68,76,38,34,2,3,30,8,1012,25,3,20140826170000
24,Changping Dingling,,40.293269,116.226108,58,30,48,8,2,2,30,8,1012,25,3,20140826170000
25,Badaling Northwest,,40.36623,115.994146,57,31,36,29,3,3,30,8,1012,25,3,20140826170000
26,Miyun Reservoir,,40.500157,116.91701,47,12,51,3,2,3,30,8,1012,25,3,20140826170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,82,58,59,13,2,2,30,8,1012,25,3,20140826170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,87,61,39,30,5,3,30,8,1012,25,3,20140826170000
29,"Yufazhen, Daxing",,39.521203,116.306026,61,60,40,15,2,4,30,8,1012,25,3,20140826170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,124,86,60,14,2,3,30,8,1012,25,3,20140826170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,133,-,38,67,3,6,30,8,1012,25,3,20140826170000
32,Yongdingmen Inner St,,39.877401,116.400238,92,76,42,61,4,4,30,8,1012,25,3,20140826170000
33,Xizhimen N St,,39.955352,116.355187,-,75,34,64,2,6,30,8,1012,25,3,20140826170000
34,South Ring Road,,39.857377,116.37421,140,107,16,84,2,8,30,8,1012,25,3,20140826170000
35,East Fourth Ring Road,,39.940273,116.489075,76,-,46,27,2,8,30,8,1012,25,3,20140826170000
36,Beijing,,39.955906,116.474246,91,80,76,44,3,4,30,8,1012,25,3,20140826170000
37,Putuo,,31.232979,121.415378,93,42,43,19,6,5,27,21,1014,70,3,20140826170000
38,Yangpu Sipiao,,31.263795,121.540311,116,48,59,17,4,6,27,21,1014,70,3,20140826170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,122,50,46,19,4,11,27,21,1014,70,3,20140826170000
40,Dianshan Lake,,31.091338,120.982293,132,59,48,33,5,8,27,21,1014,70,3,20140826170000
41,Hongkou Liangcheng,,31.298906,121.47155,89,36,43,26,9,5,27,21,1014,70,3,20140826170000
42,Jingan,,31.224251,121.429637,114,44,45,19,4,10,27,21,1014,70,3,20140826170000
43,Shanghai Normal University,,31.163531,121.416643,109,49,46,19,5,8,27,21,1014,70,3,20140826170000
44,Chuansha,,31.188626,121.707342,76,52,46,13,4,6,27,21,1014,70,3,20140826170000
45,Zhangjiang,,31.204896,121.581215,89,52,61,10,3,7,27,21,1014,70,3,20140826170000
46,Lingshan Road,,31.226286,121.537317,89,45,53,13,7,6,27,21,1014,70,3,20140826170000
1080,City average,,31.228451,121.478227,99,47,47,17,5,7,27,21,1014,70,3,20140826170000
47,Shanghai,,31.202842,121.453493,122,50,46,19,4,11,27,21,1014,70,3,20140826170000
48,Guangzhou,,23.138517,113.263701,85,40,134,28,7,7,31,25,1010,70,2,20140826170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,137,69,73,25,7,5,31,25,1010,70,2,20140826170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,153,55,41,21,5,5,31,25,1010,70,2,20140826170000
51,"LuHu, Guangzhou",,23.151743,113.281842,85,27,110,24,5,6,31,25,1010,70,2,20140826170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,59,21,81,3,4,4,31,25,1010,70,2,20140826170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,149,56,175,15,8,5,31,25,1010,70,2,20140826170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,57,47,126,23,7,5,31,25,1010,70,2,20140826170000
55,Zhuhai,,22.2677,113.581765,46,45,25,19,8,11,29,26,1009,84,4,20140826170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,59,26,85,20,8,5,31,25,1010,70,2,20140826170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,87,31,104,13,10,8,31,25,1010,70,2,20140826170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,68,30,80,25,5,7,31,25,1010,70,2,20140826170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,87,33,89,19,11,7,31,25,1010,70,2,20140826170000
1087,Foshan,,23.018995,113.126899,68,30,85,25,7,7,31,25,1010,70,2,20140826170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,46,25,42,18,8,5,31,25,1010,70,2,20140826170000
60,Shunde,,22.80246,113.298701,46,25,50,18,10,5,31,25,1010,70,2,20140826170000
61,"Donghu, Jiangmen",,22.590411,113.087351,50,25,31,13,10,2,29,25,1010,79,5,20140826170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,59,31,41,9,8,3,29,25,1010,79,5,20140826170000
63,Jiangmen,,22.576047,113.087351,50,25,31,13,10,9,29,26,1009,84,4,20140826170000
