locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,187,129,67,25,4,14,23,19,1009,78,4,20140907170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,181,103,47,26,4,12,23,19,1009,78,4,20140907170000
3,West Park officials,,39.930333,116.345162,159,101,54,23,3,13,23,19,1009,78,4,20140907170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,175,109,49,22,3,15,23,19,1009,78,4,20140907170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,173,128,46,19,2,11,23,19,1009,78,4,20140907170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,190,116,66,40,4,14,23,19,1009,78,4,20140907170000
7,Haidian Wanliu,,39.988245,116.293062,151,110,41,18,5,11,23,19,1009,78,4,20140907170000
8,The Haidian northern New Area,,40.091313,116.180194,178,-,30,33,3,10,23,19,1009,78,4,20140907170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,166,-,108,6,5,10,23,19,1009,78,4,20140907170000
10,Fengtai garden,,39.86423,116.285037,143,109,49,19,3,13,23,19,1009,78,4,20140907170000
11,Fengtai Yungang,,39.82535,116.152237,192,107,50,21,2,14,23,19,1009,78,4,20140907170000
12,Shijingshan city,,39.915286,116.190144,162,132,58,13,4,13,23,19,1009,78,4,20140907170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,203,118,42,33,2,15,23,19,1009,78,4,20140907170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,184,104,49,41,6,12,23,19,1009,78,4,20140907170000
15,BDA,,39.796197,116.51197,210,-,45,59,3,13,23,19,1009,78,4,20140907170000
16,Tongzhou New Town,,39.887113,116.6689,206,136,35,37,3,1,23,19,1009,78,4,20140907170000
17,Shunyi New Town ,,40.128111,116.660908,182,107,57,11,2,10,23,19,1009,78,4,20140907170000
18,Changping Town,,40.218245,116.236084,28,78,72,3,2,8,23,19,1009,78,4,20140907170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,175,89,54,11,2,13,23,19,1009,78,4,20140907170000
20,Pinggu town,,40.144433,117.106563,189,-,58,12,2,10,23,19,1009,78,4,20140907170000
21,Huairou town,,40.329104,116.63387,152,127,63,4,2,9,23,19,1009,78,4,20140907170000
22,The town of Miyun,,40.371186,116.838053,181,111,41,23,2,9,23,19,1009,78,4,20140907170000
23,Yanqing town,,40.454217,115.978106,14,-,42,3,2,6,23,19,1009,78,4,20140907170000
24,Changping Dingling,,40.293269,116.226108,21,63,74,3,2,6,23,19,1009,78,4,20140907170000
25,Badaling Northwest,,40.36623,115.994146,45,-,59,30,3,8,23,19,1009,78,4,20140907170000
26,Miyun Reservoir,,40.500157,116.91701,200,-,103,1,2,10,23,19,1009,78,4,20140907170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,175,102,102,10,2,6,23,19,1009,78,4,20140907170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,178,-,21,26,5,8,23,19,1009,78,4,20140907170000
29,"Yufazhen, Daxing",,39.521203,116.306026,188,-,23,15,2,11,23,19,1009,78,4,20140907170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,194,127,35,32,2,11,23,19,1009,78,4,20140907170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,192,-,38,22,4,14,23,19,1009,78,4,20140907170000
32,Yongdingmen Inner St,,39.877401,116.400238,188,-,40,41,7,14,23,19,1009,78,4,20140907170000
33,Xizhimen N St,,39.955352,116.355187,162,128,35,28,8,16,23,19,1009,78,4,20140907170000
34,South Ring Road,,39.857377,116.37421,181,-,25,45,6,13,23,19,1009,78,4,20140907170000
35,East Fourth Ring Road,,39.940273,116.489075,200,131,34,60,3,13,23,19,1009,78,4,20140907170000
36,Beijing,,39.955906,116.474246,190,129,67,40,4,14,23,19,1009,78,4,20140907170000
37,Putuo,,31.232979,121.415378,83,43,36,12,5,4,25,21,1009,78,3,20140907170000
38,Yangpu Sipiao,,31.263795,121.540311,89,33,44,13,7,5,25,21,1009,78,3,20140907170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,113,47,37,18,6,8,25,21,1009,78,3,20140907170000
40,Dianshan Lake,,31.091338,120.982293,122,43,45,9,4,7,25,21,1009,78,3,20140907170000
41,Hongkou Liangcheng,,31.298906,121.47155,70,29,39,10,7,5,25,21,1009,78,3,20140907170000
42,Jingan,,31.224251,121.429637,85,37,36,11,6,8,25,21,1009,78,3,20140907170000
43,Shanghai Normal University,,31.163531,121.416643,98,38,39,22,9,7,25,21,1009,78,3,20140907170000
44,Chuansha,,31.188626,121.707342,87,55,36,15,6,5,25,21,1009,78,3,20140907170000
45,Zhangjiang,,31.204896,121.581215,72,46,44,15,5,5,25,21,1009,78,3,20140907170000
46,Lingshan Road,,31.226286,121.537317,89,38,44,13,4,5,25,21,1009,78,3,20140907170000
1080,City average,,31.228451,121.478227,87,41,39,14,6,5,25,21,1009,78,3,20140907170000
47,Shanghai,,31.202842,121.453493,74,39,42,16,5,8,25,21,1009,78,3,20140907170000
48,Guangzhou,,23.138517,113.263701,70,25,16,17,10,10,29,25,1008,79,2,20140907170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,70,39,20,10,7,6,29,25,1008,79,2,20140907170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,99,52,16,17,5,7,29,25,1008,79,2,20140907170000
51,"LuHu, Guangzhou",,23.151743,113.281842,70,25,15,17,5,4,29,25,1008,79,2,20140907170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,46,16,36,2,5,5,29,25,1008,79,2,20140907170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,61,25,31,9,4,6,29,25,1008,79,2,20140907170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,61,52,12,18,11,6,29,25,1008,79,2,20140907170000
55,Zhuhai,,22.2677,113.581765,50,24,19,13,4,7,29,26,1007,84,7,20140907170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,59,29,16,14,12,5,29,25,1008,79,2,20140907170000
