locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,82,59,14,26,15,19,3,-15,1022,26,4,20141223170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,177,83,18,36,9,31,-6,-12,1021,63,1,20141223170000
3,West Park officials,,39.930333,116.345162,188,106,15,57,36,24,-5,-12,1022,59,1,20141223170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,222,134,14,57,30,35,-7,-12,1022,68,3,20141223170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,160,103,19,30,19,8,-8,-15,1029,58,1,20141223170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,185,99,12,44,28,35,-6,-12,1021,63,1,20141223170000
7,Haidian Wanliu,,39.988245,116.293062,178,96,10,44,34,35,-6,-11,1021,68,2,20141223170000
8,The Haidian northern New Area,,40.091313,116.180194,232,130,1,33,11,37,-7,-12,1022,68,3,20141223170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,101,47,13,17,16,12,3,-15,1022,26,4,20141223170000
10,Fengtai garden,,39.86423,116.285037,243,165,4,62,44,30,-6,-11,1023,68,1,20141223170000
11,Fengtai Yungang,,39.82535,116.152237,180,115,5,58,43,20,6,-13,1020,25,2,20141223170000
12,Shijingshan city,,39.915286,116.190144,163,180,12,45,27,26,3,-15,1022,26,4,20141223170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,167,107,6,37,21,43,-5,-11,1021,63,2,20141223170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,285,163,19,60,56,44,-5,-12,1021,59,1,20141223170000
15,BDA,,39.796197,116.51197,308,155,4,46,48,32,-6,-11,1021,68,2,20141223170000
16,Tongzhou New Town,,39.887113,116.6689,154,100,6,29,24,33,9,-15,1018,17,3,20141223170000
17,Shunyi New Town ,,40.128111,116.660908,69,30,15,18,16,9,7,-15,1019,20,1,20141223170000
18,Changping Town,,40.218245,116.236084,132,59,25,22,38,44,9,-15,1018,17,3,20141223170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,70,31,5,16,12,16,-6,-12,1021,63,1,20141223170000
20,Pinggu town,,40.144433,117.106563,195,130,5,34,18,27,-5,-11,1021,63,2,20141223170000
21,Huairou town,,40.329104,116.63387,110,52,19,27,6,13,-5,-12,1021,59,1,20141223170000
22,The town of Miyun,,40.371186,116.838053,137,62,1,23,9,19,-6,-12,1021,63,3,20141223170000
23,Yanqing town,,40.454217,115.978106,182,87,7,39,13,20,5,-16,1022,21,4,20141223170000
24,Changping Dingling,,40.293269,116.226108,97,31,29,11,7,7,-4,-13,1023,50,1,20141223170000
25,Badaling Northwest,,40.36623,115.994146,157,72,5,16,63,13,6,-13,1020,25,2,20141223170000
26,Miyun Reservoir,,40.500157,116.91701,118,45,11,14,6,5,-6,-12,1021,63,1,20141223170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,188,163,5,77,16,12,-6,-12,1021,63,1,20141223170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,-,-,-,-,-,-,-,-,0,-,-,20141223170000
29,"Yufazhen, Daxing",,39.521203,116.306026,243,126,7,43,42,36,9,-15,1018,17,3,20141223170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,380,226,4,36,24,97,-6,-12,1021,63,1,20141223170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,156,111,2,35,19,34,-6,-12,1021,63,1,20141223170000
32,Yongdingmen Inner St,,39.877401,116.400238,188,92,1,41,32,36,-6,-11,1021,68,2,20141223170000
33,Xizhimen N St,,39.955352,116.355187,172,84,5,47,33,22,5,-16,1022,21,4,20141223170000
34,South Ring Road,,39.857377,116.37421,172,85,1,50,42,43,-5,-11,1021,63,2,20141223170000
35,East Fourth Ring Road,,39.940273,116.489075,117,65,5,27,26,21,9,-15,1018,17,3,20141223170000
36,Beijing,,39.955906,116.474246,154,51,8,33,24,16,7,-15,1019,20,1,20141223170000
37,Putuo,,31.232979,121.415378,151,82,23,48,11,5,8,2,1022,66,2,20141223170000
38,Yangpu Sipiao,,31.263795,121.540311,164,110,24,44,11,11,7,3,1023,76,0,20141223170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,168,101,24,52,10,9,7,3,1023,76,0,20141223170000
40,Dianshan Lake,,31.091338,120.982293,153,59,24,20,15,7,12,2,1021,51,5,20141223170000
41,Hongkou Liangcheng,,31.298906,121.47155,164,77,20,49,20,12,4,-5,1029,52,3,20141223170000
42,Jingan,,31.224251,121.429637,164,83,13,45,13,10,7,3,1023,76,0,20141223170000
43,Shanghai Normal University,,31.163531,121.416643,161,74,23,43,19,11,4,-5,1027,52,2,20141223170000
44,Chuansha,,31.188626,121.707342,234,144,50,31,15,18,8,4,1023,76,0,20141223170000
45,Zhangjiang,,31.204896,121.581215,117,67,49,14,11,7,12,1,1024,47,8,20141223170000
46,Lingshan Road,,31.226286,121.537317,97,56,21,33,13,7,6,-2,1027,57,3,20141223170000
1080,City average,,31.228451,121.478227,120,68,9,20,14,7,11,0,1026,47,8,20141223170000
47,Shanghai,,31.202842,121.453493,152,66,18,24,15,7,12,2,1021,51,5,20141223170000
48,Guangzhou,,23.138517,113.263701,142,66,50,21,11,14,15,1,1021,39,2,20141223170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,173,84,40,39,20,10,14,4,1022,51,1,20141223170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,179,93,40,22,7,10,14,4,1022,51,1,20141223170000
51,"LuHu, Guangzhou",,23.151743,113.281842,119,50,100,39,9,13,14,1,1023,41,1,20141223170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,155,59,64,11,12,6,10,3,1022,62,0,20141223170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,179,107,51,36,22,14,10,3,1022,62,0,20141223170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,119,61,15,26,9,11,15,3,1021,45,2,20141223170000
55,Zhuhai,,22.2677,113.581765,167,56,30,21,2,9,12,10,1021,88,8,20141223170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,213,158,45,69,28,15,10,3,1022,62,0,20141223170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,175,109,39,38,45,12,10,3,1022,62,0,20141223170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,160,81,47,37,19,16,11,3,1022,58,1,20141223170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,161,78,37,48,21,10,9,3,1023,66,2,20141223170000
1087,Foshan,,23.018995,113.126899,158,61,32,35,6,10,11,8,1024,82,1,20141223170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,164,67,28,37,9,10,12,8,1023,77,1,20141223170000
60,Shunde,,22.80246,113.298701,162,67,31,40,9,7,-,-,0,-,-,20141223170000
61,"Donghu, Jiangmen",,22.590411,113.087351,180,77,43,61,19,7,15,4,1023,48,4,20141223170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,153,78,29,20,14,14,15,7,1021,59,4,20141223170000
63,Jiangmen,,22.576047,113.087351,160,72,23,48,14,7,13,10,1022,82,9,20141223170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,149,48,47,19,14,7,10,3,1022,62,0,20141223170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,152,80,46,36,17,8,14,2,1023,44,0,20141223170000
67,Zhaoqing,,23.044571,112.470346,159,60,44,19,13,8,9,3,1022,66,1,20141223170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,147,60,34,12,5,6,14,2,1022,44,2,20141223170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,189,105,47,39,9,15,14,2,1022,44,2,20141223170000
69,"Xijiao, Huizhou",,23.338178,114.112867,119,46,41,6,12,6,11,-2,1025,41,5,20141223170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,89,41,70,6,9,5,16,-2,1022,29,5,20141223170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,107,48,44,7,8,9,16,-2,1022,29,5,20141223170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,157,76,57,18,8,8,14,2,1022,44,2,20141223170000
73,Huizhou,,23.109349,114.421164,151,59,36,9,7,7,13,8,1023,72,4,20141223170000
74,"Guancheng No.2 water plant, Dongguan",,23.057294,113.753254,165,79,69,29,13,12,14,2,1022,44,2,20141223170000
75,"Dongcheng Shijing, Dongguan",,23.010039,113.799529,119,55,54,9,13,9,16,-8,1024,19,4,20141223170000
76,"Nancheng Xiping, Dongguan",,22.963051,113.743494,170,99,64,54,13,9,14,1,1023,41,2,20141223170000
77,"Nancheng Yuanling, Dongguan",,23.025058,113.751308,168,94,81,42,36,12,14,2,1022,44,2,20141223170000
78,Dongguan,,23.017813,113.756958,158,58,46,25,10,9,13,8,1023,72,4,20141223170000
79,"Zimaling, Zhongshan",,22.505112,113.407183,157,70,42,30,10,9,15,6,1021,55,4,20141223170000
80,"Yangtze River tourist area, Zhongshan",,22.48589,113.439054,122,47,42,15,6,10,14,2,1022,44,3,20141223170000
81,"Huabai Park, Zhongshan",,22.51839,113.374362,181,86,32,47,19,16,15,6,1021,55,4,20141223170000
82,Zhongshan,,22.513997,113.398277,154,57,30,27,10,9,13,10,1022,82,8,20141223170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,155,77,45,30,34,11,4,-1,1025,64,3,20141223170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,155,77,45,30,34,11,4,-1,1025,64,3,20141223170000
84,"Forest area, Shaoguan",,24.796106,113.612131,129,56,41,7,15,15,10,-6,1030,19,4,20141223170000
84,"Forest area, Shaoguan",,24.796107,113.612131,129,56,41,7,15,15,10,-6,1030,19,4,20141223170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646599,114,57,48,16,6,10,4,-1,1025,64,3,20141223170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646598,114,57,48,16,6,10,4,-1,1025,64,3,20141223170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,149,54,47,32,12,13,4,-1,1025,64,3,20141223170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,149,54,47,32,12,13,4,-1,1025,64,3,20141223170000
89,Shaoguan,,24.807342,113.602712,168,83,41,46,29,18,12,2,1024,41,1,20141223170000
90,"Chaonanzi Station, Shantou",,23.251174,116.406606,109,50,73,9,7,12,11,5,1024,67,3,20141223170000
90,"Chaonanzi Station, Shantou",,23.251213,116.406762,109,50,73,9,7,12,11,5,1024,67,3,20141223170000
91,Shantou,,23.350642,116.686306,97,51,97,8,7,12,11,5,1024,67,2,20141223170000
92,"City Environmental Monitoring Station, Zhanjiang",,21.220431,110.397317,157,78,65,15,4,17,13,8,1022,63,3,20141223170000
93,"EPB Dormitory, Zhanjiang",,21.197376,110.406487,157,81,73,7,12,9,13,8,1022,63,3,20141223170000
94,"Xiashan Swimming Park, Zhanjiang",,21.200431,110.415655,158,86,54,8,19,16,13,8,1022,63,3,20141223170000
95,"Zhanjiang Theatre, Zhanjiang",,21.268177,110.366445,163,82,18,6,5,15,13,8,1022,63,3,20141223170000
96,"Mazhang EPA, Zhanjiang",,21.265486,110.335993,137,62,33,7,12,16,17,2,1022,25,6,20141223170000
97,"Potou District EPB, Zhanjiang",,21.247604,110.454508,162,98,75,6,13,16,13,8,1022,63,3,20141223170000
98,Zhanjiang,,21.26832,110.363883,156,72,17,11,5,17,19,9,1019,42,4,20141223170000
99,"Maogang sub-office EPB, Maoming",,21.466435,111.033462,163,79,73,6,10,5,13,4,0,54,4,20141223170000
100,"Petrochemical No. 7 elementaty school, Maoming",,21.648905,110.937861,160,69,86,8,25,11,13,4,0,53,4,20141223170000
101,"Jiankang road, Maoming",,21.662211,110.909482,165,75,47,12,14,10,13,4,0,54,4,20141223170000
102,"Gaoling, Maoming",,21.690558,110.871146,159,73,41,15,23,11,13,4,0,54,4,20141223170000
1094,Maoming,,21.660223,110.929968,157,66,47,16,9,11,16,10,0,68,4,20141223170000
103,"Jiaying University, Meizhou",,24.325415,116.12816,122,56,46,22,9,9,13,6,1024,63,3,20141223170000
104,"Mexian new town, Meizhou",,24.269283,116.084546,112,51,45,13,10,8,14,-1,1026,36,2,20141223170000
105,"Environmental Monitoring Center, Meizhou",,24.262778,116.129621,137,57,41,23,7,9,11,5,1024,67,3,20141223170000
1095,Meizhou,,24.285988,116.127065,137,57,41,23,7,9,11,5,1024,67,3,20141223170000
106,"City EPA, Shanwei",,22.772349,115.370227,153,69,48,8,10,7,16,-1,1024,20,5,20141223170000
107,"City government, Shanwei",,22.787161,115.375536,153,68,55,11,13,8,16,-1,1024,20,5,20141223170000
108,"Xincheng Middle School, Shanwei",,22.789851,115.367124,163,81,50,11,9,9,13,6,1024,51,2,20141223170000
1099,Shanwei,,22.783576,115.38022,163,81,50,10,10,9,13,5,1022,49,2,20141223170000
109,"No.3 elementary school, Heyuan",,23.755946,114.699091,112,50,53,11,12,7,11,-7,1028,15,2,20141223170000
109,"No.3 elementary school, Heyuan",,23.75435,114.703514,112,50,53,11,12,7,11,-7,1028,15,2,20141223170000
111,"City water company, Heyuan",,23.688709,114.954652,152,81,43,45,33,10,7,-1,1024,46,1,20141223170000
111,"City water company, Heyuan",,23.754246,114.682459,152,81,43,45,33,10,7,-1,1024,46,1,20141223170000
113,"Heyuan high school, Heyuan",,23.720037,114.699563,153,69,48,13,17,9,10,-4,1029,25,6,20141223170000
113,"Heyuan high school, Heyuan",,23.720666,114.693879,153,69,48,13,17,9,10,-4,1029,25,6,20141223170000
115,Heyuan,,23.740888,114.705147,124,65,46,35,10,9,7,-1,1024,46,1,20141223170000
116,"Yuanyang Lake, Yangjiang",,21.855869,111.983676,170,86,50,31,12,12,12,1,1022,37,3,20141223170000
