locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,260,101,40,27,6,26,26,23,1006,83,4,20140717170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,242,118,36,29,3,25,26,23,1006,83,4,20140717170000
3,West Park officials,,39.930333,116.345162,242,104,41,28,2,25,26,23,1006,83,4,20140717170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,230,98,43,19,2,-,26,23,1006,83,4,20140717170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,261,-,34,31,2,24,26,23,1006,83,4,20140717170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,235,107,45,25,3,26,26,23,1006,83,4,20140717170000
7,Haidian Wanliu,,39.988245,116.293062,277,124,25,37,5,22,26,23,1006,83,4,20140717170000
8,The Haidian northern New Area,,40.091313,116.180194,252,-,24,20,5,21,26,23,1006,83,4,20140717170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,244,-,32,13,2,21,26,23,1006,83,4,20140717170000
10,Fengtai garden,,39.86423,116.285037,248,-,35,38,2,25,26,23,1006,83,4,20140717170000
11,Fengtai Yungang,,39.82535,116.152237,264,-,36,27,2,21,26,23,1006,83,4,20140717170000
12,Shijingshan city,,39.915286,116.190144,266,134,39,24,2,21,26,23,1006,83,4,20140717170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,247,-,30,29,2,22,26,23,1006,83,4,20140717170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,200,-,45,28,6,21,26,23,1006,83,4,20140717170000
15,BDA,,39.796197,116.51197,187,-,79,17,2,15,26,23,1006,83,4,20140717170000
16,Tongzhou New Town,,39.887113,116.6689,-,-,33,37,2,12,26,23,1006,83,4,20140717170000
17,Shunyi New Town ,,40.128111,116.660908,257,88,47,11,3,25,26,23,1006,83,4,20140717170000
18,Changping Town,,40.218245,116.236084,216,111,47,12,2,21,26,23,1006,83,4,20140717170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,260,-,40,15,2,18,26,23,1006,83,4,20140717170000
20,Pinggu town,,40.144433,117.106563,196,-,51,8,2,26,26,23,1006,83,4,20140717170000
21,Huairou town,,40.329104,116.63387,230,112,47,6,2,24,26,23,1006,83,4,20140717170000
22,The town of Miyun,,40.371186,116.838053,216,-,60,28,5,27,26,23,1006,83,4,20140717170000
23,Yanqing town,,40.454217,115.978106,266,-,51,14,2,16,26,23,1006,83,4,20140717170000
24,Changping Dingling,,40.293269,116.226108,217,98,51,6,2,20,26,23,1006,83,4,20140717170000
25,Badaling Northwest,,40.36623,115.994146,259,-,45,17,2,19,26,23,1006,83,4,20140717170000
26,Miyun Reservoir,,40.500157,116.91701,214,-,75,2,3,25,26,23,1006,83,4,20140717170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,180,-,81,12,8,12,26,23,1006,83,4,20140717170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,158,-,81,14,3,7,26,23,1006,83,4,20140717170000
29,"Yufazhen, Daxing",,39.521203,116.306026,179,-,58,3,2,17,26,23,1006,83,4,20140717170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,242,-,38,41,8,14,26,23,1006,83,4,20140717170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,-,101,31,26,2,26,26,23,1006,83,4,20140717170000
32,Yongdingmen Inner St,,39.877401,116.400238,226,-,53,34,2,26,26,23,1006,83,4,20140717170000
33,Xizhimen N St,,39.955352,116.355187,250,-,33,30,5,24,26,23,1006,83,4,20140717170000
34,South Ring Road,,39.857377,116.37421,-,-,-,-,-,-,-,-,0,-,-,20140717170000
35,East Fourth Ring Road,,39.940273,116.489075,248,146,16,51,7,28,26,23,1006,83,4,20140717170000
36,Beijing,,39.955906,116.474246,270,107,45,27,6,26,26,23,1006,83,4,20140717170000
37,Putuo,,31.232979,121.415378,62,18,19,5,5,2,28,26,1008,90,5,20140717170000
38,Yangpu Sipiao,,31.263795,121.540311,61,39,19,11,4,5,28,26,1008,90,5,20140717170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,53,25,16,10,3,5,28,26,1008,90,5,20140717170000
40,Dianshan Lake,,31.091338,120.982293,53,18,20,9,4,7,28,26,1008,90,5,20140717170000
41,Hongkou Liangcheng,,31.298906,121.47155,50,18,19,9,5,4,28,26,1008,90,5,20140717170000
42,Jingan,,31.224251,121.429637,68,24,21,11,3,5,28,26,1008,90,5,20140717170000
43,Shanghai Normal University,,31.163531,121.416643,55,71,24,11,4,3,28,26,1008,90,5,20140717170000
44,Chuansha,,31.188626,121.707342,45,29,16,4,3,4,28,26,1008,90,5,20140717170000
