locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,66,461,28,5,2,2,-4,-25,1030,19,11,20141130170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,110,414,25,4,2,1,-4,-25,1030,19,11,20141130170000
3,West Park officials,,39.930333,116.345162,117,232,24,4,2,2,-4,-25,1030,19,11,20141130170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,76,363,26,3,2,4,-4,-25,1030,19,11,20141130170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,117,434,22,4,2,3,-4,-25,1030,19,11,20141130170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,108,438,31,5,2,2,-4,-25,1030,19,11,20141130170000
7,Haidian Wanliu,,39.988245,116.293062,96,357,17,4,2,2,-4,-25,1030,19,11,20141130170000
8,The Haidian northern New Area,,40.091313,116.180194,104,315,18,1,2,2,-4,-25,1030,19,11,20141130170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,92,260,28,3,2,4,-4,-25,1030,19,11,20141130170000
10,Fengtai garden,,39.86423,116.285037,113,304,19,8,2,2,-4,-25,1030,19,11,20141130170000
11,Fengtai Yungang,,39.82535,116.152237,99,216,24,20,2,2,-4,-25,1030,19,11,20141130170000
12,Shijingshan city,,39.915286,116.190144,108,326,2,2,3,3,-4,-25,1030,19,11,20141130170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,101,314,16,3,2,4,-4,-25,1030,19,11,20141130170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,81,304,23,4,5,2,-4,-25,1030,19,11,20141130170000
15,BDA,,39.796197,116.51197,98,412,31,4,2,4,-4,-25,1030,19,11,20141130170000
16,Tongzhou New Town,,39.887113,116.6689,144,520,29,3,2,3,-4,-25,1030,19,11,20141130170000
17,Shunyi New Town ,,40.128111,116.660908,153,798,24,2,2,1,-4,-25,1030,19,11,20141130170000
18,Changping Town,,40.218245,116.236084,117,379,27,3,2,3,-4,-25,1030,19,11,20141130170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,144,192,24,1,3,2,-4,-25,1030,19,11,20141130170000
20,Pinggu town,,40.144433,117.106563,157,895,29,3,2,2,-4,-25,1030,19,11,20141130170000
21,Huairou town,,40.329104,116.63387,153,844,29,1,2,2,-4,-25,1030,19,11,20141130170000
22,The town of Miyun,,40.371186,116.838053,151,852,27,2,2,2,-4,-25,1030,19,11,20141130170000
23,Yanqing town,,40.454217,115.978106,93,286,29,1,2,2,-4,-25,1030,19,11,20141130170000
24,Changping Dingling,,40.293269,116.226108,134,378,30,1,2,8,-4,-25,1030,19,11,20141130170000
25,Badaling Northwest,,40.36623,115.994146,108,402,26,1,2,3,-4,-25,1030,19,11,20141130170000
26,Miyun Reservoir,,40.500157,116.91701,91,594,29,1,2,2,-4,-25,1030,19,11,20141130170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,164,895,25,1,2,3,-4,-25,1030,19,11,20141130170000
