locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,134,64,47,21,11,9,21,13,1012,60,2,20140909170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,129,64,47,19,7,12,21,13,1012,60,2,20140909170000
3,West Park officials,,39.930333,116.345162,153,77,44,36,7,7,21,13,1012,60,2,20140909170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,148,62,39,25,6,8,21,13,1012,60,2,20140909170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,151,81,34,37,7,7,21,13,1012,60,2,20140909170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,120,65,69,16,11,8,21,13,1012,60,2,20140909170000
7,Haidian Wanliu,,39.988245,116.293062,155,96,24,71,5,7,21,13,1012,60,2,20140909170000
8,The Haidian northern New Area,,40.091313,116.180194,151,67,37,22,2,5,21,13,1012,60,2,20140909170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,143,78,75,38,3,4,21,13,1012,60,2,20140909170000
10,Fengtai garden,,39.86423,116.285037,171,75,34,18,6,7,21,13,1012,60,2,20140909170000
11,Fengtai Yungang,,39.82535,116.152237,154,89,43,30,2,6,21,13,1012,60,2,20140909170000
12,Shijingshan city,,39.915286,116.190144,168,160,36,66,3,8,21,13,1012,60,2,20140909170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,151,81,33,23,5,7,21,13,1012,60,2,20140909170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,133,66,47,24,9,8,21,13,1012,60,2,20140909170000
15,BDA,,39.796197,116.51197,134,67,96,17,10,6,21,13,1012,60,2,20140909170000
16,Tongzhou New Town,,39.887113,116.6689,159,91,43,36,9,3,23,13,1012,53,3,20140909170000
17,Shunyi New Town ,,40.128111,116.660908,165,101,46,30,3,9,21,13,1012,60,2,20140909170000
18,Changping Town,,40.218245,116.236084,143,65,95,11,2,7,21,13,1012,60,2,20140909170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,138,87,35,35,2,7,21,13,1012,60,2,20140909170000
20,Pinggu town,,40.144433,117.106563,152,60,93,7,3,7,21,13,1012,60,2,20140909170000
21,Huairou town,,40.329104,116.63387,129,74,132,11,2,7,21,13,1012,60,2,20140909170000
22,The town of Miyun,,40.371186,116.838053,151,68,97,18,2,8,21,13,1012,60,2,20140909170000
23,Yanqing town,,40.454217,115.978106,158,49,83,11,2,6,21,13,1012,60,2,20140909170000
24,Changping Dingling,,40.293269,116.226108,112,68,106,7,2,6,21,13,1012,60,2,20140909170000
25,Badaling Northwest,,40.36623,115.994146,128,53,70,14,2,6,21,13,1012,60,2,20140909170000
26,Miyun Reservoir,,40.500157,116.91701,155,63,170,2,3,7,21,13,1012,60,2,20140909170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,91,52,104,11,7,7,21,13,1012,60,2,20140909170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,143,58,32,20,5,7,21,13,1012,60,2,20140909170000
29,"Yufazhen, Daxing",,39.521203,116.306026,111,71,39,12,2,6,21,13,1012,60,2,20140909170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,165,116,27,23,2,4,21,13,1012,60,2,20140909170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,147,68,32,31,9,9,21,13,1012,60,2,20140909170000
32,Yongdingmen Inner St,,39.877401,116.400238,155,62,35,38,10,9,21,13,1012,60,2,20140909170000
33,Xizhimen N St,,39.955352,116.355187,154,85,26,37,5,4,21,13,1012,60,2,20140909170000
34,South Ring Road,,39.857377,116.37421,148,-,18,47,4,10,21,13,1012,60,2,20140909170000
35,East Fourth Ring Road,,39.940273,116.489075,140,70,23,59,4,11,21,13,1012,60,2,20140909170000
36,Beijing,,39.955906,116.474246,120,65,69,21,11,9,23,13,1012,53,3,20140909170000
37,Putuo,,31.232979,121.415378,85,30,35,9,6,3,26,22,1009,78,3,20140909170000
38,Yangpu Sipiao,,31.263795,121.540311,95,37,39,13,8,4,26,22,1009,78,3,20140909170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,95,31,35,12,6,8,26,22,1009,78,3,20140909170000
40,Dianshan Lake,,31.091338,120.982293,104,42,36,7,4,6,26,22,1009,78,3,20140909170000
