locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,153,88,22,22,5,12,19,16,1014,83,2,20140925170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,155,100,20,16,4,11,19,16,1014,83,2,20140925170000
3,West Park officials,,39.930333,116.345162,170,91,20,33,2,12,19,16,1014,83,2,20140925170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,165,99,18,30,2,13,19,16,1014,83,2,20140925170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,163,89,13,31,3,10,19,16,1014,83,2,20140925170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,154,55,23,18,6,10,19,16,1014,83,2,20140925170000
7,Haidian Wanliu,,39.988245,116.293062,173,97,9,36,5,11,19,16,1014,83,2,20140925170000
8,The Haidian northern New Area,,40.091313,116.180194,188,-,6,35,3,14,19,16,1014,83,2,20140925170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,196,-,26,38,2,21,19,16,1014,83,2,20140925170000
10,Fengtai garden,,39.86423,116.285037,164,123,16,29,4,12,19,16,1014,83,2,20140925170000
11,Fengtai Yungang,,39.82535,116.152237,178,-,17,24,2,12,19,16,1014,83,2,20140925170000
12,Shijingshan city,,39.915286,116.190144,203,134,23,39,2,13,19,16,1014,83,2,20140925170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,175,95,2,25,3,13,19,16,1014,83,2,20140925170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,162,-,14,38,4,11,19,16,1014,83,2,20140925170000
15,BDA,,39.796197,116.51197,162,-,27,18,4,11,19,16,1014,83,2,20140925170000
16,Tongzhou New Town,,39.887113,116.6689,158,-,12,31,5,13,19,16,1014,83,2,20140925170000
17,Shunyi New Town ,,40.128111,116.660908,166,105,20,24,3,12,19,16,1014,83,2,20140925170000
18,Changping Town,,40.218245,116.236084,190,107,26,25,2,12,19,16,1014,83,2,20140925170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,196,-,23,37,2,11,19,16,1014,83,2,20140925170000
20,Pinggu town,,40.144433,117.106563,152,-,30,15,4,13,19,16,1014,83,2,20140925170000
21,Huairou town,,40.329104,116.63387,177,77,29,23,2,12,19,16,1014,83,2,20140925170000
22,The town of Miyun,,40.371186,116.838053,154,56,35,8,7,11,19,16,1014,83,2,20140925170000
23,Yanqing town,,40.454217,115.978106,176,-,27,10,3,11,19,16,1014,83,2,20140925170000
