locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,72,54,23,24,7,7,1,-19,1024,22,3,20141221170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,34,16,24,7,5,3,-4,-20,1031,28,9,20141221170000
3,West Park officials,,39.930333,116.345162,13,6,23,9,2,4,-3,-19,1032,29,10,20141221170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,13,12,25,6,2,4,-2,-19,1031,27,7,20141221170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,160,103,19,30,19,8,-8,-15,1029,58,1,20141221170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,13,5,24,7,7,3,-5,-20,1031,31,6,20141221170000
7,Haidian Wanliu,,39.988245,116.293062,13,5,15,6,4,3,-5,-20,1031,31,6,20141221170000
8,The Haidian northern New Area,,40.091313,116.180194,21,14,17,4,4,4,-2,-19,1031,27,7,20141221170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,65,37,22,12,5,4,-3,-17,1023,34,1,20141221170000
10,Fengtai garden,,39.86423,116.285037,167,95,5,35,29,12,-3,-15,1023,40,1,20141221170000
11,Fengtai Yungang,,39.82535,116.152237,88,42,21,17,13,4,-2,-19,1030,27,4,20141221170000
12,Shijingshan city,,39.915286,116.190144,87,62,21,30,11,6,-3,-17,1023,34,1,20141221170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,72,42,13,22,8,4,-4,-19,1030,31,4,20141221170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,28,10,20,7,4,3,-5,-20,1030,31,5,20141221170000
15,BDA,,39.796197,116.51197,26,6,22,5,4,5,-4,-20,1031,28,9,20141221170000
16,Tongzhou New Town,,39.887113,116.6689,74,40,12,13,11,5,1,-18,1026,23,11,20141221170000
17,Shunyi New Town ,,40.128111,116.660908,31,34,20,11,5,5,2,-17,1024,24,8,20141221170000
18,Changping Town,,40.218245,116.236084,58,61,19,14,12,5,2,-17,1024,24,8,20141221170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,13,5,19,1,4,2,-4,-20,1031,28,9,20141221170000
20,Pinggu town,,40.144433,117.106563,66,23,19,13,9,5,-5,-19,1030,33,3,20141221170000
21,Huairou town,,40.329104,116.63387,17,5,26,1,2,2,-5,-20,1030,31,5,20141221170000
22,The town of Miyun,,40.371186,116.838053,79,34,12,21,7,11,-5,-19,1030,33,4,20141221170000
23,Yanqing town,,40.454217,115.978106,58,72,23,4,6,4,1,-17,1024,25,3,20141221170000
24,Changping Dingling,,40.293269,116.226108,142,66,24,9,11,7,-1,-16,1023,32,2,20141221170000
25,Badaling Northwest,,40.36623,115.994146,47,76,17,7,15,4,1,-18,1026,23,10,20141221170000
26,Miyun Reservoir,,40.500157,116.91701,14,5,22,1,2,2,-5,-20,1031,31,6,20141221170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,25,10,13,8,4,6,-5,-20,1031,31,6,20141221170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,50,21,7,26,11,6,-5,-20,1031,31,6,20141221170000
