locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
25,Badaling Northwest,,40.36623,115.994146,70,24,11,15,7,4,8,-13,1025,22,5,20141121170000
26,Miyun Reservoir,,40.500157,116.91701,13,16,31,6,2,2,8,-13,1025,22,5,20141121170000
1,Dongcheng Dongsi,,39.9304,116.423239,18,8,23,22,4,12,5,-13,1026,26,2,20141121170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,55,155,10,27,5,20,5,-13,1026,26,2,20141121170000
3,West Park officials,,39.930333,116.345162,55,40,9,29,2,8,8,-13,1025,22,5,20141121170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,47,185,9,26,4,25,8,-13,1025,22,5,20141121170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,56,20,19,19,4,10,8,-13,1025,22,5,20141121170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,64,44,20,28,4,8,8,-13,1025,22,5,20141121170000
7,Haidian Wanliu,,39.988245,116.293062,57,21,8,31,6,10,5,-13,1026,26,2,20141121170000
8,The Haidian northern New Area,,40.091313,116.180194,105,57,7,28,9,21,8,-13,1025,22,5,20141121170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,61,-,27,13,5,5,8,-13,1025,22,5,20141121170000
10,Fengtai garden,,39.86423,116.285037,57,127,2,28,4,31,8,-13,1025,22,5,20141121170000
11,Fengtai Yungang,,39.82535,116.152237,89,44,5,33,8,15,8,-13,1025,22,5,20141121170000
12,Shijingshan city,,39.915286,116.190144,50,42,18,19,4,21,8,-13,1025,22,5,20141121170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,144,261,2,37,2,34,8,-13,1025,22,5,20141121170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,154,292,3,41,12,34,8,-13,1025,22,5,20141121170000
15,BDA,,39.796197,116.51197,165,215,6,41,12,37,8,-13,1025,22,5,20141121170000
16,Tongzhou New Town,,39.887113,116.6689,114,197,3,39,12,22,8,-13,1025,22,5,20141121170000
17,Shunyi New Town ,,40.128111,116.660908,81,42,22,23,2,8,8,-13,1025,22,5,20141121170000
18,Changping Town,,40.218245,116.236084,53,13,27,10,3,8,5,-13,1026,26,2,20141121170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,56,36,9,14,7,14,8,-13,1025,22,5,20141121170000
20,Pinggu town,,40.144433,117.106563,157,297,6,28,7,26,8,-13,1025,22,5,20141121170000
21,Huairou town,,40.329104,116.63387,50,20,26,7,2,8,5,-13,1026,26,2,20141121170000
22,The town of Miyun,,40.371186,116.838053,54,28,14,14,3,3,8,-13,1025,22,5,20141121170000
23,Yanqing town,,40.454217,115.978106,153,62,10,26,5,8,8,-13,1025,22,5,20141121170000
24,Changping Dingling,,40.293269,116.226108,22,9,33,2,2,2,5,-13,1026,26,2,20141121170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,88,154,18,15,4,8,8,-13,1025,22,5,20141121170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,459,387,3,80,13,44,8,-13,1025,22,5,20141121170000
29,"Yufazhen, Daxing",,39.521203,116.306026,416,199,3,64,9,38,8,-13,1025,22,5,20141121170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,524,810,7,56,13,49,8,-13,1025,22,5,20141121170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,50,143,4,23,3,12,8,-13,1025,22,5,20141121170000
32,Yongdingmen Inner St,,39.877401,116.400238,73,180,10,54,6,28,8,-13,1025,22,5,20141121170000
33,Xizhimen N St,,39.955352,116.355187,60,31,7,28,3,10,8,-13,1025,22,5,20141121170000
34,South Ring Road,,39.857377,116.37421,76,194,1,33,7,31,8,-13,1025,22,5,20141121170000
35,East Fourth Ring Road,,39.940273,116.489075,73,50,8,35,7,9,8,-13,1025,22,5,20141121170000
36,Beijing,,39.955906,116.474246,61,8,7,22,4,12,8,-13,1025,22,5,20141121170000
37,Putuo,,31.232979,121.415378,107,35,18,26,7,4,17,15,1021,88,2,20141121170000
38,Yangpu Sipiao,,31.263795,121.540311,132,51,34,40,5,10,17,15,1021,88,2,20141121170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,151,53,35,39,5,11,17,15,1021,88,2,20141121170000
40,Dianshan Lake,,31.091338,120.982293,164,71,39,35,6,10,17,15,1021,88,2,20141121170000
41,Hongkou Liangcheng,,31.298906,121.47155,102,36,44,34,7,7,17,15,1021,88,2,20141121170000
42,Jingan,,31.224251,121.429637,109,44,29,28,7,8,17,15,1021,88,2,20141121170000
43,Shanghai Normal University,,31.163531,121.416643,144,55,38,41,6,6,17,15,1021,88,2,20141121170000
44,Chuansha,,31.188626,121.707342,107,37,38,23,5,4,17,15,1021,88,2,20141121170000
45,Zhangjiang,,31.204896,121.581215,140,49,45,25,5,7,17,15,1021,88,2,20141121170000
46,Lingshan Road,,31.226286,121.537317,100,41,44,23,6,4,17,15,1021,88,2,20141121170000
1080,City average,,31.228451,121.478227,122,45,16,31,6,6,17,15,1021,88,2,20141121170000
47,Shanghai,,31.202842,121.453493,114,62,20,41,6,6,17,15,1020,88,3,20141121170000
48,Guangzhou,,23.138517,113.263701,195,134,82,60,22,18,20,17,1017,83,0,20141121170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,169,72,126,34,24,14,20,17,1017,83,0,20141121170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,144,70,51,30,4,10,20,17,1017,83,0,20141121170000
51,"LuHu, Guangzhou",,23.151743,113.281842,170,86,82,43,8,19,20,17,1017,83,0,20141121170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,139,60,102,6,7,6,20,17,1017,83,0,20141121170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,175,79,122,15,4,14,20,17,1017,83,0,20141121170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,159,113,29,93,14,7,20,17,1017,83,0,20141121170000
55,Zhuhai,,22.2677,113.581765,89,35,42,32,3,8,22,19,1016,83,3,20141121170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,258,153,114,102,47,16,19,17,1017,88,0,20141121170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,205,138,123,72,50,13,19,17,1017,88,0,20141121170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,194,125,95,90,24,12,19,17,1017,88,0,20141121170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,206,116,72,72,45,20,19,17,1017,88,0,20141121170000
1087,Foshan,,23.018995,113.126899,194,125,95,90,24,12,20,17,1017,83,0,20141121170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,203,142,144,75,12,16,19,17,1017,88,0,20141121170000
60,Shunde,,22.80246,113.298701,173,89,116,80,15,9,-,-,0,-,-,20141121170000
61,"Donghu, Jiangmen",,22.590411,113.087351,194,114,130,64,6,17,22,19,1016,83,3,20141121170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,179,103,46,26,12,13,22,19,1016,83,3,20141121170000
63,Jiangmen,,22.576047,113.087351,194,114,130,64,6,17,22,19,1016,83,3,20141121170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,177,76,144,18,15,10,19,17,1017,88,0,20141121170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,188,94,143,40,8,12,19,17,1017,88,0,20141121170000
67,Zhaoqing,,23.044571,112.470346,167,76,122,18,9,9,20,17,1017,83,0,20141121170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,112,54,38,8,4,5,22,19,1017,83,1,20141121170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,154,93,76,23,6,9,22,19,1017,83,1,20141121170000
69,"Xijiao, Huizhou",,23.338178,114.112867,124,44,17,7,8,8,22,19,1017,83,1,20141121170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,152,106,62,23,8,7,22,19,1017,83,1,20141121170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,104,38,72,10,7,4,22,19,1017,83,1,20141121170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,122,64,104,33,7,5,22,19,1017,83,1,20141121170000
73,Huizhou,,23.109349,114.421164,152,106,62,23,8,7,22,19,1017,83,1,20141121170000
