locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,158,69,16,26,3,11,1,-1,1027,87,1,20141108170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,160,60,12,26,2,9,1,-1,1027,87,1,20141108170000
3,West Park officials,,39.930333,116.345162,165,67,12,39,3,11,1,-1,1027,87,1,20141108170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,172,71,9,38,2,11,1,-1,1027,87,1,20141108170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,170,71,10,45,2,10,1,-1,1027,87,1,20141108170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,169,69,16,33,5,9,1,-1,1027,87,1,20141108170000
7,Haidian Wanliu,,39.988245,116.293062,176,82,6,36,4,11,1,-1,1027,87,1,20141108170000
8,The Haidian northern New Area,,40.091313,116.180194,189,93,9,25,3,14,1,-1,1027,87,1,20141108170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,155,58,27,10,2,8,1,-1,1027,87,1,20141108170000
10,Fengtai garden,,39.86423,116.285037,183,86,6,36,3,13,1,-1,1027,87,1,20141108170000
11,Fengtai Yungang,,39.82535,116.152237,167,85,21,17,4,10,1,-1,1027,87,1,20141108170000
12,Shijingshan city,,39.915286,116.190144,160,80,17,28,3,12,1,-1,1027,87,1,20141108170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,187,86,10,25,2,10,1,-1,1027,87,1,20141108170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,186,89,18,25,2,9,1,-1,1027,87,1,20141108170000
15,BDA,,39.796197,116.51197,185,73,14,32,2,9,1,-1,1027,87,1,20141108170000
16,Tongzhou New Town,,39.887113,116.6689,184,79,14,34,6,12,1,-1,1027,87,1,20141108170000
17,Shunyi New Town ,,40.128111,116.660908,187,91,3,36,2,17,1,-1,1027,87,1,20141108170000
18,Changping Town,,40.218245,116.236084,155,61,18,15,3,12,1,-1,1027,87,1,20141108170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,153,60,12,19,2,13,1,-1,1027,87,1,20141108170000
20,Pinggu town,,40.144433,117.106563,161,63,12,13,3,12,1,-1,1027,87,1,20141108170000
21,Huairou town,,40.329104,116.63387,156,61,12,12,2,12,1,-1,1027,87,1,20141108170000
22,The town of Miyun,,40.371186,116.838053,160,76,7,13,3,11,1,-1,1027,87,1,20141108170000
23,Yanqing town,,40.454217,115.978106,178,88,10,19,5,17,1,-1,1027,87,1,20141108170000
24,Changping Dingling,,40.293269,116.226108,111,70,19,7,4,9,1,-1,1027,87,1,20141108170000
25,Badaling Northwest,,40.36623,115.994146,88,31,20,18,8,5,1,-1,1027,87,1,20141108170000
26,Miyun Reservoir,,40.500157,116.91701,107,38,28,4,2,6,1,-1,1027,87,1,20141108170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,168,62,25,21,4,7,1,-1,1027,87,1,20141108170000
