locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,163,80,50,16,7,7,18,16,1014,88,1,20140913170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,162,74,66,18,6,6,18,16,1014,88,1,20140913170000
3,West Park officials,,39.930333,116.345162,163,69,55,25,5,7,18,16,1014,88,1,20140913170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,166,74,61,21,3,7,18,16,1014,88,1,20140913170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,163,81,48,25,4,5,18,16,1014,88,1,20140913170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,162,73,76,34,7,5,18,16,1014,88,1,20140913170000
7,Haidian Wanliu,,39.988245,116.293062,162,84,37,28,6,5,18,16,1014,88,1,20140913170000
8,The Haidian northern New Area,,40.091313,116.180194,154,-,38,23,3,5,18,16,1014,88,1,20140913170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,154,56,74,8,2,4,18,16,1014,88,1,20140913170000
10,Fengtai garden,,39.86423,116.285037,166,91,47,41,7,7,18,16,1014,88,1,20140913170000
11,Fengtai Yungang,,39.82535,116.152237,163,77,42,22,2,6,18,16,1014,88,1,20140913170000
12,Shijingshan city,,39.915286,116.190144,167,107,43,45,3,7,18,16,1014,88,1,20140913170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,163,86,38,23,4,7,18,16,1014,88,1,20140913170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,168,85,58,13,6,6,18,16,1014,88,1,20140913170000
15,BDA,,39.796197,116.51197,176,94,53,34,4,7,18,16,1014,88,1,20140913170000
16,Tongzhou New Town,,39.887113,116.6689,179,121,33,57,9,3,18,16,1014,88,1,20140913170000
17,Shunyi New Town ,,40.128111,116.660908,167,86,34,39,2,7,18,16,1014,88,1,20140913170000
18,Changping Town,,40.218245,116.236084,140,61,49,10,2,6,18,16,1014,88,1,20140913170000
