locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,167,108,32,11,2,17,-,-,0,-,-,20140830170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,174,103,26,12,2,15,-,-,0,-,-,20140830170000
3,West Park officials,,39.930333,116.345162,179,104,25,18,2,17,-,-,0,-,-,20140830170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,171,140,23,15,2,16,-,-,0,-,-,20140830170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,168,93,26,13,2,15,-,-,0,-,-,20140830170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,162,119,33,10,2,15,-,-,0,-,-,20140830170000
7,Haidian Wanliu,,39.988245,116.293062,176,112,10,20,4,14,-,-,0,-,-,20140830170000
8,The Haidian northern New Area,,40.091313,116.180194,95,-,16,10,4,15,-,-,0,-,-,20140830170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,158,-,25,5,2,15,-,-,0,-,-,20140830170000
10,Fengtai garden,,39.86423,116.285037,159,115,32,11,2,14,-,-,0,-,-,20140830170000
11,Fengtai Yungang,,39.82535,116.152237,174,-,31,10,2,14,-,-,0,-,-,20140830170000
12,Shijingshan city,,39.915286,116.190144,187,102,14,25,2,17,-,-,0,-,-,20140830170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,174,103,31,24,2,14,-,-,0,-,-,20140830170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,186,-,42,30,4,11,-,-,0,-,-,20140830170000
15,BDA,,39.796197,116.51197,185,-,36,23,2,11,-,-,0,-,-,20140830170000
16,Tongzhou New Town,,39.887113,116.6689,188,-,31,1,2,8,-,-,0,-,-,20140830170000
17,Shunyi New Town ,,40.128111,116.660908,184,80,35,13,2,11,-,-,0,-,-,20140830170000
18,Changping Town,,40.218245,116.236084,64,97,32,5,2,15,-,-,0,-,-,20140830170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,41,80,22,6,2,13,-,-,0,-,-,20140830170000
20,Pinggu town,,40.144433,117.106563,166,-,47,5,2,8,-,-,0,-,-,20140830170000
21,Huairou town,,40.329104,116.63387,170,73,32,3,2,10,-,-,0,-,-,20140830170000
22,The town of Miyun,,40.371186,116.838053,167,-,34,6,2,12,-,-,0,-,-,20140830170000
23,Yanqing town,,40.454217,115.978106,56,-,34,2,2,10,-,-,0,-,-,20140830170000
24,Changping Dingling,,40.293269,116.226108,66,90,29,4,2,14,-,-,0,-,-,20140830170000
25,Badaling Northwest,,40.36623,115.994146,58,-,31,4,2,13,-,-,0,-,-,20140830170000
26,Miyun Reservoir,,40.500157,116.91701,170,-,51,1,3,12,-,-,0,-,-,20140830170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,159,-,45,10,4,7,-,-,0,-,-,20140830170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,185,-,22,14,5,9,-,-,0,-,-,20140830170000
29,"Yufazhen, Daxing",,39.521203,116.306026,165,-,20,1,2,8,-,-,0,-,-,20140830170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,188,123,21,17,2,11,-,-,0,-,-,20140830170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,176,-,18,21,2,16,-,-,0,-,-,20140830170000
32,Yongdingmen Inner St,,39.877401,116.400238,175,-,7,24,3,16,-,-,0,-,-,20140830170000
33,Xizhimen N St,,39.955352,116.355187,179,100,20,31,6,17,-,-,0,-,-,20140830170000
