locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,85,55,20,10,6,7,5,-9,1023,36,2,20141127170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,91,50,16,17,6,4,5,-9,1023,36,2,20141127170000
3,West Park officials,,39.930333,116.345162,80,46,16,21,6,5,5,-9,1023,36,2,20141127170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,104,52,18,22,7,6,5,-9,1023,36,2,20141127170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,98,56,15,29,6,7,5,-9,1023,36,2,20141127170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,90,58,27,8,8,5,5,-9,1023,36,2,20141127170000
7,Haidian Wanliu,,39.988245,116.293062,83,60,8,36,9,7,5,-9,1023,36,2,20141127170000
8,The Haidian northern New Area,,40.091313,116.180194,171,116,1,28,16,24,5,-9,1023,36,2,20141127170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,85,43,4,31,8,11,5,-9,1023,36,2,20141127170000
10,Fengtai garden,,39.86423,116.285037,107,57,6,32,8,6,5,-9,1023,36,2,20141127170000
11,Fengtai Yungang,,39.82535,116.152237,156,78,2,36,13,12,5,-9,1023,36,2,20141127170000
12,Shijingshan city,,39.915286,116.190144,112,72,14,35,10,11,5,-9,1023,36,2,20141127170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,150,66,2,27,8,12,5,-9,1023,36,2,20141127170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,150,58,2,32,9,11,5,-9,1023,36,2,20141127170000
15,BDA,,39.796197,116.51197,157,73,8,26,12,11,5,-9,1023,36,2,20141127170000
16,Tongzhou New Town,,39.887113,116.6689,168,122,1,35,26,4,5,-9,1023,36,2,20141127170000
17,Shunyi New Town ,,40.128111,116.660908,102,64,26,27,15,4,4,-8,1023,42,1,20141127170000
18,Changping Town,,40.218245,116.236084,164,95,22,34,19,11,5,-9,1023,36,2,20141127170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,137,75,3,34,12,12,5,-9,1023,36,2,20141127170000
20,Pinggu town,,40.144433,117.106563,159,68,9,28,10,13,5,-9,1023,36,2,20141127170000
21,Huairou town,,40.329104,116.63387,147,76,24,21,8,7,4,-8,1023,42,1,20141127170000
22,The town of Miyun,,40.371186,116.838053,76,51,21,9,4,3,5,-9,1023,36,2,20141127170000
23,Yanqing town,,40.454217,115.978106,166,79,7,28,11,10,5,-9,1023,36,2,20141127170000
24,Changping Dingling,,40.293269,116.226108,162,80,24,30,11,8,5,-9,1023,36,2,20141127170000
25,Badaling Northwest,,40.36623,115.994146,152,61,7,30,10,6,5,-9,1023,36,2,20141127170000
26,Miyun Reservoir,,40.500157,116.91701,48,44,25,3,3,3,5,-9,1023,36,2,20141127170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,90,41,13,16,6,5,5,-9,1023,36,2,20141127170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,179,93,4,37,11,10,5,-9,1023,36,2,20141127170000
29,"Yufazhen, Daxing",,39.521203,116.306026,168,70,11,24,8,11,5,-9,1023,36,2,20141127170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,179,96,9,26,20,11,5,-9,1023,36,2,20141127170000
