locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,173,111,73,46,11,8,25,16,1013,57,1,20140827170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,177,96,50,42,3,8,25,16,1013,57,1,20140827170000
3,West Park officials,,39.930333,116.345162,176,102,73,41,9,8,25,16,1013,57,1,20140827170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,178,100,48,42,2,10,25,16,1013,57,1,20140827170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,176,145,46,60,4,6,25,16,1013,57,1,20140827170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,165,114,86,50,11,8,25,16,1013,57,1,20140827170000
7,Haidian Wanliu,,39.988245,116.293062,175,128,38,77,6,8,25,16,1013,57,1,20140827170000
8,The Haidian northern New Area,,40.091313,116.180194,162,84,47,16,3,5,25,16,1013,57,1,20140827170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,166,94,125,29,5,23,25,16,1013,57,1,20140827170000
10,Fengtai garden,,39.86423,116.285037,187,156,45,73,10,9,25,16,1013,57,1,20140827170000
11,Fengtai Yungang,,39.82535,116.152237,186,133,52,65,4,8,25,16,1013,57,1,20140827170000
12,Shijingshan city,,39.915286,116.190144,184,163,51,79,7,9,25,16,1013,57,1,20140827170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,173,113,41,37,3,9,25,16,1013,57,1,20140827170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,171,94,86,40,11,7,25,16,1013,57,1,20140827170000
15,BDA,,39.796197,116.51197,171,100,80,36,10,8,25,16,1013,57,1,20140827170000
16,Tongzhou New Town,,39.887113,116.6689,177,122,44,68,19,7,25,16,1013,57,1,20140827170000
17,Shunyi New Town ,,40.128111,116.660908,170,101,67,32,16,7,25,16,1013,57,1,20140827170000
18,Changping Town,,40.218245,116.236084,172,95,104,27,5,7,25,16,1013,57,1,20140827170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,163,123,63,33,3,7,25,16,1013,57,1,20140827170000
20,Pinggu town,,40.144433,117.106563,142,58,129,8,3,6,25,16,1013,57,1,20140827170000
21,Huairou town,,40.329104,116.63387,155,97,95,15,4,7,25,16,1013,57,1,20140827170000
22,The town of Miyun,,40.371186,116.838053,147,78,124,18,4,7,25,16,1013,57,1,20140827170000
23,Yanqing town,,40.454217,115.978106,165,85,93,33,4,5,25,16,1013,57,1,20140827170000
24,Changping Dingling,,40.293269,116.226108,161,84,104,9,3,5,25,16,1013,57,1,20140827170000
25,Badaling Northwest,,40.36623,115.994146,162,78,63,55,8,7,25,16,1013,57,1,20140827170000
26,Miyun Reservoir,,40.500157,116.91701,111,55,176,2,3,5,25,16,1013,57,1,20140827170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,133,62,147,13,9,4,25,16,1013,57,1,20140827170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,163,70,32,27,8,6,25,16,1013,57,1,20140827170000
29,"Yufazhen, Daxing",,39.521203,116.306026,168,89,35,6,2,6,25,16,1013,57,1,20140827170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,172,111,33,21,2,5,25,16,1013,57,1,20140827170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,182,112,35,75,7,10,25,16,1013,57,1,20140827170000
32,Yongdingmen Inner St,,39.877401,116.400238,175,94,39,66,11,9,25,16,1013,57,1,20140827170000
33,Xizhimen N St,,39.955352,116.355187,176,120,39,48,11,8,25,16,1013,57,1,20140827170000
34,South Ring Road,,39.857377,116.37421,181,119,20,64,5,11,25,16,1013,57,1,20140827170000
35,East Fourth Ring Road,,39.940273,116.489075,171,130,39,84,7,12,25,16,1013,57,1,20140827170000
36,Beijing,,39.955906,116.474246,168,114,86,50,11,8,25,16,1013,57,1,20140827170000
37,Putuo,,31.232979,121.415378,88,60,31,21,7,4,24,21,1015,83,2,20140827170000
38,Yangpu Sipiao,,31.263795,121.540311,114,42,32,20,6,3,24,21,1015,83,2,20140827170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,93,45,33,15,5,8,24,21,1015,83,2,20140827170000
40,Dianshan Lake,,31.091338,120.982293,138,64,29,20,5,7,24,21,1015,83,2,20140827170000
41,Hongkou Liangcheng,,31.298906,121.47155,87,50,29,24,9,4,24,21,1015,83,2,20140827170000
42,Jingan,,31.224251,121.429637,87,45,35,18,6,8,24,21,1015,83,2,20140827170000
43,Shanghai Normal University,,31.163531,121.416643,87,46,36,17,6,7,24,21,1015,83,2,20140827170000
44,Chuansha,,31.188626,121.707342,71,37,39,8,7,5,24,21,1015,83,2,20140827170000
45,Zhangjiang,,31.204896,121.581215,93,44,41,11,6,5,24,21,1015,83,2,20140827170000
46,Lingshan Road,,31.226286,121.537317,85,40,39,12,9,5,24,21,1015,83,2,20140827170000
1080,City average,,31.228451,121.478227,90,47,35,17,7,5,24,21,1015,83,2,20140827170000
47,Shanghai,,31.202842,121.453493,93,45,35,18,6,8,24,21,1015,83,2,20140827170000
48,Guangzhou,,23.138517,113.263701,72,48,13,15,10,7,28,25,1011,84,2,20140827170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,104,50,15,16,18,5,28,25,1011,84,2,20140827170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,78,39,17,9,4,6,28,25,1011,84,2,20140827170000
51,"LuHu, Guangzhou",,23.151743,113.281842,72,34,11,15,9,2,28,25,1011,84,2,20140827170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,53,19,30,5,9,4,28,25,1011,84,2,20140827170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,80,38,20,13,7,5,28,25,1011,84,2,20140827170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,42,51,14,11,9,3,28,25,1011,84,2,20140827170000
55,Zhuhai,,22.2677,113.581765,57,28,18,20,8,12,29,27,1011,89,7,20140827170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,42,20,14,9,7,4,28,25,1011,84,2,20140827170000
