locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,77,102,32,12,2,14,20,20,1011,100,1,20140901170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,94,85,30,14,2,11,20,20,1011,100,1,20140901170000
3,West Park officials,,39.930333,116.345162,93,88,34,24,2,11,20,20,1011,100,1,20140901170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,77,93,34,11,2,13,20,20,1011,100,1,20140901170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,81,95,25,22,2,13,20,20,1011,100,1,20140901170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,78,76,28,12,2,15,20,20,1011,100,1,20140901170000
7,Haidian Wanliu,,39.988245,116.293062,77,94,27,18,2,8,20,20,1011,100,1,20140901170000
8,The Haidian northern New Area,,40.091313,116.180194,74,-,28,15,2,11,20,20,1011,100,1,20140901170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,58,-,55,4,2,7,20,20,1011,100,1,20140901170000
10,Fengtai garden,,39.86423,116.285037,68,-,35,9,2,9,20,20,1011,100,1,20140901170000
11,Fengtai Yungang,,39.82535,116.152237,76,-,33,12,2,9,20,20,1011,100,1,20140901170000
12,Shijingshan city,,39.915286,116.190144,80,116,43,14,2,10,20,20,1011,100,1,20140901170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,91,-,35,11,2,10,20,20,1011,100,1,20140901170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,138,-,40,15,2,11,20,20,1011,100,1,20140901170000
15,BDA,,39.796197,116.51197,112,-,49,12,2,14,20,20,1011,100,1,20140901170000
16,Tongzhou New Town,,39.887113,116.6689,115,-,37,24,2,10,20,20,1011,100,1,20140901170000
17,Shunyi New Town ,,40.128111,116.660908,-,-,-,-,-,-,-,-,0,-,-,20140901170000
18,Changping Town,,40.218245,116.236084,68,69,41,16,2,11,20,20,1011,100,1,20140901170000
