locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,172,-,49,39,4,8,24,19,1004,73,1,20140810170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,161,77,66,38,2,7,24,19,1004,73,1,20140810170000
3,West Park officials,,39.930333,116.345162,154,78,51,46,2,8,24,19,1004,73,1,20140810170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,155,71,54,39,2,8,24,19,1004,73,1,20140810170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,163,97,47,43,3,5,24,19,1004,73,1,20140810170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,168,79,79,44,3,8,24,19,1004,73,1,20140810170000
7,Haidian Wanliu,,39.988245,116.293062,154,93,42,51,4,6,24,19,1004,73,1,20140810170000
8,The Haidian northern New Area,,40.091313,116.180194,138,-,38,22,4,6,24,19,1004,73,1,20140810170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,128,-,92,14,2,10,24,19,1004,73,1,20140810170000
10,Fengtai garden,,39.86423,116.285037,154,-,54,36,2,7,24,19,1004,73,1,20140810170000
11,Fengtai Yungang,,39.82535,116.152237,122,-,55,24,2,6,24,19,1004,73,1,20140810170000
12,Shijingshan city,,39.915286,116.190144,157,77,55,30,2,7,24,19,1004,73,1,20140810170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,145,-,42,26,2,8,24,19,1004,73,1,20140810170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,160,-,86,30,2,8,24,19,1004,73,1,20140810170000
15,BDA,,39.796197,116.51197,188,-,74,53,4,8,24,19,1004,73,1,20140810170000
16,Tongzhou New Town,,39.887113,116.6689,192,-,47,61,2,6,24,19,1004,73,1,20140810170000
17,Shunyi New Town ,,40.128111,116.660908,143,97,93,14,2,5,24,19,1004,73,1,20140810170000
18,Changping Town,,40.218245,116.236084,90,45,79,23,2,5,24,19,1004,73,1,20140810170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,96,59,44,19,2,7,24,19,1004,73,1,20140810170000
20,Pinggu town,,40.144433,117.106563,108,41,92,7,2,5,24,19,1004,73,1,20140810170000
21,Huairou town,,40.329104,116.63387,108,71,115,9,2,6,24,19,1004,73,1,20140810170000
22,The town of Miyun,,40.371186,116.838053,89,-,113,13,2,6,24,19,1004,73,1,20140810170000
23,Yanqing town,,40.454217,115.978106,17,-,36,2,2,3,24,19,1004,73,1,20140810170000
24,Changping Dingling,,40.293269,116.226108,20,33,95,3,2,4,24,19,1004,73,1,20140810170000
25,Badaling Northwest,,40.36623,115.994146,40,9,21,31,3,5,24,19,1004,73,1,20140810170000
26,Miyun Reservoir,,40.500157,116.91701,77,-,124,1,2,6,24,19,1004,73,1,20140810170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,86,41,120,8,2,3,24,19,1004,73,1,20140810170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,172,-,34,21,5,5,24,19,1004,73,1,20140810170000
29,"Yufazhen, Daxing",,39.521203,116.306026,181,117,90,1,2,10,24,19,1004,73,1,20140810170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,158,84,45,26,12,5,24,19,1004,73,1,20140810170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,161,-,22,44,2,8,24,19,1004,73,1,20140810170000
32,Yongdingmen Inner St,,39.877401,116.400238,163,-,48,74,4,8,24,19,1004,73,1,20140810170000
33,Xizhimen N St,,39.955352,116.355187,154,97,35,50,4,9,24,19,1004,73,1,20140810170000
34,South Ring Road,,39.857377,116.37421,165,105,30,55,3,8,24,19,1004,73,1,20140810170000
35,East Fourth Ring Road,,39.940273,116.489075,175,79,44,69,2,11,24,19,1004,73,1,20140810170000
36,Beijing,,39.955906,116.474246,168,79,79,44,3,8,24,19,1004,73,1,20140810170000
37,Putuo,,31.232979,121.415378,144,64,29,20,10,6,25,22,1004,83,1,20140810170000
38,Yangpu Sipiao,,31.263795,121.540311,110,50,40,13,5,3,25,22,1004,83,1,20140810170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,153,57,30,20,5,11,25,22,1004,83,1,20140810170000
40,Dianshan Lake,,31.091338,120.982293,172,76,72,9,13,11,25,22,1004,83,1,20140810170000
41,Hongkou Liangcheng,,31.298906,121.47155,151,58,25,19,9,10,25,22,1004,83,1,20140810170000
42,Jingan,,31.224251,121.429637,153,60,31,18,7,9,25,22,1004,83,1,20140810170000
43,Shanghai Normal University,,31.163531,121.416643,156,57,35,22,11,9,25,22,1004,83,1,20140810170000
44,Chuansha,,31.188626,121.707342,71,28,25,15,6,6,25,22,1004,83,1,20140810170000
45,Zhangjiang,,31.204896,121.581215,100,36,30,19,4,7,25,22,1004,83,1,20140810170000
46,Lingshan Road,,31.226286,121.537317,99,46,32,22,7,8,25,22,1004,83,1,20140810170000
1080,City average,,31.228451,121.478227,130,53,31,19,7,7,25,22,1004,83,1,20140810170000
47,Shanghai,,31.202842,121.453493,153,60,31,20,7,11,25,22,1004,83,1,20140810170000
48,Guangzhou,,23.138517,113.263701,104,48,19,28,44,10,28,26,1005,89,2,20140810170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,104,40,28,21,25,8,28,26,1005,89,2,20140810170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,87,37,48,14,3,9,28,26,1005,89,2,20140810170000
51,"LuHu, Guangzhou",,23.151743,113.281842,104,35,15,22,6,7,28,26,1005,89,2,20140810170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,50,17,57,3,4,6,28,26,1005,89,2,20140810170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,93,46,38,21,16,8,28,26,1005,89,2,20140810170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,63,45,14,23,9,8,28,26,1005,89,2,20140810170000
55,Zhuhai,,22.2677,113.581765,42,40,25,9,2,10,29,27,1005,89,4,20140810170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,78,50,14,17,27,7,28,26,1004,89,2,20140810170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,59,49,15,18,20,6,28,26,1004,89,2,20140810170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,68,29,12,22,9,8,28,26,1004,89,2,20140810170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,53,17,16,9,5,7,28,26,1004,89,2,20140810170000
1087,Foshan,,23.018995,113.126899,78,50,14,22,27,8,28,26,1004,89,2,20140810170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,61,26,18,27,12,12,28,26,1004,89,2,20140810170000
60,Shunde,,22.80246,113.298701,65,30,18,9,31,12,28,26,1004,89,2,20140810170000
61,"Donghu, Jiangmen",,22.590411,113.087351,55,24,17,9,6,4,29,27,1005,89,4,20140810170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,61,32,25,6,7,6,29,27,1005,89,3,20140810170000
63,Jiangmen,,22.576047,113.087351,55,24,17,9,8,10,29,27,1005,89,4,20140810170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,5,9,16,3,2,6,28,26,1004,89,2,20140810170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,59,30,11,12,6,7,28,26,1004,89,2,20140810170000
66,"Qixingyanzi station, Zhaoqing",,23.075974,112.477437,-,-,32,-,-,6,-,-,0,-,-,20140810170000
67,Zhaoqing,,23.044571,112.470346,65,30,11,18,7,9,28,26,1004,89,2,20140810170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,55,28,28,17,5,5,30,27,1005,84,6,20140810170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,59,23,24,20,5,4,30,27,1005,84,6,20140810170000
69,"Xijiao, Huizhou",,23.338178,114.112867,55,26,48,10,4,4,30,27,1005,84,7,20140810170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,57,37,27,26,5,5,30,27,1005,84,6,20140810170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,53,20,22,7,5,6,30,27,1005,84,6,20140810170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,55,30,20,14,6,4,30,27,1005,84,6,20140810170000
73,Huizhou,,23.109349,114.421164,59,37,27,26,6,5,30,27,1005,84,6,20140810170000
74,"Guancheng No.2 water plant, Dongguan",,23.057294,113.753254,63,16,27,10,8,7,30,28,1005,89,5,20140810170000
75,"Dongcheng Shijing, Dongguan",,23.010039,113.799529,53,19,26,15,8,6,30,28,1005,89,5,20140810170000
76,"Nancheng Xiping, Dongguan",,22.963051,113.743494,61,26,25,10,8,5,30,28,1005,89,5,20140810170000
77,"Nancheng Yuanling, Dongguan",,23.025058,113.751308,63,24,25,7,9,6,30,28,1005,89,5,20140810170000
78,Dongguan,,23.017813,113.756958,65,26,27,11,9,7,30,28,1005,89,5,20140810170000
79,"Zimaling, Zhongshan",,22.505112,113.407183,34,20,20,1,7,7,29,27,1005,89,4,20140810170000
80,"Yangtze River tourist area, Zhongshan",,22.48589,113.439054,21,21,23,4,3,6,29,27,1005,89,4,20140810170000
81,"Huabai Park, Zhongshan",,22.51839,113.374362,38,15,16,3,4,9,29,27,1005,89,4,20140810170000
82,Zhongshan,,22.513997,113.398277,38,20,23,4,7,9,29,27,1005,89,3,20140810170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,70,33,34,10,8,6,28,25,1004,75,3,20140810170000
83,"No.8 middle school, Shaoguan",,24.767777,113.583537,70,33,34,10,8,6,28,25,1004,75,3,20140810170000
84,"Forest area, Shaoguan",,24.796107,113.612131,107,59,42,16,32,10,28,25,1004,75,3,20140810170000
84,"Forest area, Shaoguan",,24.796106,113.612131,107,59,42,16,32,10,28,25,1004,75,3,20140810170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646599,87,30,36,19,18,2,28,25,1004,75,3,20140810170000
86,"Shaoguan University, Shaoguan",,24.790864,113.646598,87,30,36,19,18,2,28,25,1004,75,3,20140810170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,104,57,31,26,18,9,28,25,1004,75,3,20140810170000
88,"Qujiang Monitoring Station, Shaoguan",,24.683042,113.60157,104,57,31,26,18,9,28,25,1004,75,3,20140810170000
89,Shaoguan,,24.807342,113.602712,107,59,42,26,32,10,28,25,1004,75,3,20140810170000
90,"Chaonanzi Station, Shantou",,23.251213,116.406762,59,15,27,2,6,9,30,26,1005,79,2,20140810170000
91,Shantou,,23.350642,116.686306,80,40,28,6,7,8,30,26,1005,79,2,20140810170000
92,"City Environmental Monitoring Station, Zhanjiang",,21.220431,110.397317,38,12,7,8,7,3,29,24,1005,70,2,20140810170000
93,"EPB Dormitory, Zhanjiang",,21.197376,110.406487,42,24,6,8,2,4,29,24,1005,70,2,20140810170000
94,"Xiashan Swimming Park, Zhanjiang",,21.200431,110.415655,38,25,10,8,46,4,29,24,1005,70,2,20140810170000
95,"Zhanjiang Theatre, Zhanjiang",,21.268177,110.366445,59,42,5,7,4,4,29,24,1005,70,2,20140810170000
96,"Mazhang EPA, Zhanjiang",,21.265486,110.335993,55,21,19,5,4,12,29,24,1005,70,2,20140810170000
97,"Potou District EPB, Zhanjiang",,21.247604,110.454508,59,25,17,8,1,4,29,24,1005,70,2,20140810170000
98,Zhanjiang,,21.26832,110.363883,59,42,19,8,7,12,29,24,1005,70,2,20140810170000
99,"Maogang sub-office EPB, Maoming",,21.466435,111.033462,34,20,27,3,3,3,28,26,0,87,2,20140810170000
100,"Petrochemical No. 7 elementaty school, Maoming",,21.648905,110.937861,30,34,20,12,6,9,28,26,0,87,2,20140810170000
101,"Jiankang road, Maoming",,21.662211,110.909482,59,34,12,7,5,11,28,26,0,87,2,20140810170000
102,"Gaoling, Maoming",,21.690558,110.871146,82,52,11,12,9,12,28,26,0,87,2,20140810170000
1094,Maoming,,21.660223,110.929968,82,52,20,12,9,12,28,26,0,87,2,20140810170000
103,"Jiaying University, Meizhou",,24.325415,116.12816,70,35,30,10,6,6,30,26,1005,79,2,20140810170000
104,"Mexian new town, Meizhou",,24.269283,116.084546,72,45,34,10,11,7,30,26,1005,79,2,20140810170000
