locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,154,89,9,44,11,8,9,6,1025,82,1,20141028170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,153,77,9,28,2,7,9,6,1025,82,1,20141028170000
3,West Park officials,,39.930333,116.345162,157,73,-,-,-,-,9,6,1025,82,1,20141028170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,163,90,7,45,3,8,9,6,1025,82,1,20141028170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,176,123,5,53,7,8,9,6,1025,82,1,20141028170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,160,95,11,49,8,7,9,6,1025,82,1,20141028170000
7,Haidian Wanliu,,39.988245,116.293062,172,116,3,49,9,8,9,6,1025,82,1,20141028170000
8,The Haidian northern New Area,,40.091313,116.180194,196,148,1,39,7,14,9,6,1025,82,1,20141028170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,163,85,11,42,5,6,9,6,1025,82,1,20141028170000
10,Fengtai garden,,39.86423,116.285037,174,109,7,46,8,9,9,6,1025,82,1,20141028170000
11,Fengtai Yungang,,39.82535,116.152237,175,112,4,44,9,9,9,6,1025,82,1,20141028170000
12,Shijingshan city,,39.915286,116.190144,172,188,7,41,5,9,9,6,1025,82,1,20141028170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,184,-,4,37,6,11,9,6,1025,82,1,20141028170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,177,100,6,41,6,9,9,6,1025,82,1,20141028170000
15,BDA,,39.796197,116.51197,164,98,12,38,6,7,9,6,1025,82,1,20141028170000
16,Tongzhou New Town,,39.887113,116.6689,186,123,7,46,13,10,9,6,1025,82,1,20141028170000
17,Shunyi New Town ,,40.128111,116.660908,175,121,5,34,4,11,9,6,1025,82,1,20141028170000
18,Changping Town,,40.218245,116.236084,164,74,2,35,3,11,9,6,1025,82,1,20141028170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,170,99,4,39,3,8,9,6,1025,82,1,20141028170000
20,Pinggu town,,40.144433,117.106563,157,70,13,21,3,10,9,6,1025,82,1,20141028170000
21,Huairou town,,40.329104,116.63387,160,72,3,26,2,11,9,6,1025,82,1,20141028170000
22,The town of Miyun,,40.371186,116.838053,169,78,4,28,4,12,9,6,1025,82,1,20141028170000
23,Yanqing town,,40.454217,115.978106,177,78,6,33,2,11,9,6,1025,82,1,20141028170000
24,Changping Dingling,,40.293269,116.226108,168,72,3,23,5,9,9,6,1025,82,1,20141028170000
25,Badaling Northwest,,40.36623,115.994146,167,73,2,42,9,9,9,6,1025,82,1,20141028170000
26,Miyun Reservoir,,40.500157,116.91701,173,-,12,15,7,8,9,6,1025,82,1,20141028170000
