locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,46,136,99,8,2,11,25,18,1006,65,7,20140823170000
1061,"Midong district EPA bureau, Wulumuqi",,43.963156,87.647302,95,105,32,25,3,4,27,9,1012,32,2,20140823170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,58,95,57,6,2,11,25,18,1006,65,7,20140823170000
1062,Wulumuqi,,43.82685,87.619673,132,91,34,56,6,5,27,9,1012,32,2,20140823170000
3,West Park officials,,39.930333,116.345162,69,102,110,11,2,11,25,18,1006,65,7,20140823170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,81,113,79,7,2,12,25,18,1006,65,7,20140823170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,64,140,84,14,2,7,25,18,1006,65,7,20140823170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,80,126,106,9,2,11,25,18,1006,65,7,20140823170000
7,Haidian Wanliu,,39.988245,116.293062,64,104,50,9,5,9,25,18,1006,65,7,20140823170000
1066,"Baijiantan District, Karamay",,45.689445,84.126445,117,74,34,5,2,2,26,7,1007,20,1,20140823170000
8,The Haidian northern New Area,,40.091313,116.180194,60,-,41,15,2,8,25,18,1006,65,7,20140823170000
1067,"Chengzheng New Village, Karamay",,45.604135,84.888518,159,63,206,28,4,3,26,7,1007,20,1,20140823170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,67,-,105,5,2,12,25,18,1006,65,7,20140823170000
10,Fengtai garden,,39.86423,116.285037,62,114,93,12,2,11,25,18,1006,65,7,20140823170000
11,Fengtai Yungang,,39.82535,116.152237,57,93,82,4,2,9,25,18,1006,65,7,20140823170000
12,Shijingshan city,,39.915286,116.190144,62,105,84,8,2,10,25,18,1006,65,7,20140823170000
1068,"Dushanzi District, Karamay",,44.343598,84.90652,74,34,47,10,4,22,26,7,1007,20,1,20140823170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,63,20,45,7,2,12,25,18,1006,65,7,20140823170000
1069,"Wuerhequ trade buidling, Karamay",,46.090638,85.695354,153,78,32,20,1,17,26,7,1007,20,1,20140823170000
1071,Karamay,,45.580693,84.891611,159,78,206,28,4,17,26,7,1007,20,1,20140823170000
1246,Xinji,,37.943841,115.224111,258,186,52,14,12,15,24,17,0,67,4,20140823170000
1247,Dingzhou,,38.516785,114.9963,281,222,42,48,55,12,27,20,1005,65,2,20140823170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,118,-,61,10,2,11,25,18,1006,65,7,20140823170000
15,BDA,,39.796197,116.51197,159,120,66,13,2,12,25,18,1006,65,7,20140823170000
16,Tongzhou New Town,,39.887113,116.6689,157,80,46,19,3,8,25,18,1006,65,7,20140823170000
17,Shunyi New Town ,,40.128111,116.660908,99,122,64,12,2,9,25,18,1006,65,7,20140823170000
18,Changping Town,,40.218245,116.236084,46,23,108,12,2,6,25,18,1006,65,7,20140823170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,52,21,58,8,2,10,25,18,1006,65,7,20140823170000
20,Pinggu town,,40.144433,117.106563,172,73,71,7,2,10,25,18,1006,65,7,20140823170000
21,Huairou town,,40.329104,116.63387,115,68,122,6,2,9,25,18,1006,65,7,20140823170000
22,The town of Miyun,,40.371186,116.838053,128,76,70,5,2,7,25,18,1006,65,7,20140823170000
23,Yanqing town,,40.454217,115.978106,73,-,48,9,2,5,25,18,1006,65,7,20140823170000
24,Changping Dingling,,40.293269,116.226108,21,12,110,7,2,6,25,18,1006,65,7,20140823170000
25,Badaling Northwest,,40.36623,115.994146,63,-,65,30,2,7,25,18,1006,65,7,20140823170000
26,Miyun Reservoir,,40.500157,116.91701,127,-,40,1,2,6,27,21,1006,70,4,20140823170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,171,83,77,13,5,7,25,18,1006,65,7,20140823170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,181,96,35,16,12,10,25,18,1006,65,7,20140823170000
29,"Yufazhen, Daxing",,39.521203,116.306026,186,-,17,8,2,10,25,18,1006,65,7,20140823170000
