locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,155,93,53,27,11,8,22,17,1006,73,2,20140904170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,154,79,68,22,6,7,22,17,1006,73,2,20140904170000
3,West Park officials,,39.930333,116.345162,155,85,54,28,7,7,22,17,1006,73,2,20140904170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,158,80,48,32,3,12,22,17,1006,73,2,20140904170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,155,105,49,44,4,6,22,17,1006,73,2,20140904170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,147,87,82,26,12,8,22,17,1006,73,2,20140904170000
7,Haidian Wanliu,,39.988245,116.293062,157,107,44,40,5,7,22,17,1006,73,2,20140904170000
8,The Haidian northern New Area,,40.091313,116.180194,111,50,29,24,3,5,22,17,1006,73,2,20140904170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,114,51,71,7,2,5,22,17,1006,73,2,20140904170000
10,Fengtai garden,,39.86423,116.285037,155,77,45,40,8,8,22,17,1006,73,2,20140904170000
11,Fengtai Yungang,,39.82535,116.152237,154,86,59,18,3,7,22,17,1006,73,2,20140904170000
12,Shijingshan city,,39.915286,116.190144,161,143,48,58,3,7,22,17,1006,73,2,20140904170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,141,92,44,28,5,8,22,17,1006,73,2,20140904170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,125,74,77,20,10,7,22,17,1006,73,2,20140904170000
15,BDA,,39.796197,116.51197,141,69,71,17,7,7,22,17,1006,73,2,20140904170000
16,Tongzhou New Town,,39.887113,116.6689,155,95,44,58,11,4,22,17,1006,73,2,20140904170000
17,Shunyi New Town ,,40.128111,116.660908,154,122,39,18,7,8,22,17,1006,73,2,20140904170000
18,Changping Town,,40.218245,116.236084,76,51,49,11,2,6,22,17,1006,73,2,20140904170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,76,64,37,21,2,6,22,17,1006,73,2,20140904170000
20,Pinggu town,,40.144433,117.106563,104,49,72,6,3,6,22,17,1006,73,2,20140904170000
21,Huairou town,,40.329104,116.63387,83,57,46,13,2,7,22,17,1006,73,2,20140904170000
22,The town of Miyun,,40.371186,116.838053,110,77,81,22,4,6,22,17,1006,73,2,20140904170000
23,Yanqing town,,40.454217,115.978106,101,68,23,43,3,5,22,17,1006,73,2,20140904170000
24,Changping Dingling,,40.293269,116.226108,71,47,53,6,2,4,22,17,1006,73,2,20140904170000
25,Badaling Northwest,,40.36623,115.994146,62,40,39,4,2,4,22,17,1006,73,2,20140904170000
26,Miyun Reservoir,,40.500157,116.91701,108,40,166,1,2,5,22,17,1006,73,2,20140904170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,116,63,109,14,12,4,22,17,1006,73,2,20140904170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,110,67,34,15,12,4,22,17,1006,73,2,20140904170000
29,"Yufazhen, Daxing",,39.521203,116.306026,113,61,56,6,10,6,22,17,1006,73,2,20140904170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,159,93,53,18,3,5,22,17,1006,73,2,20140904170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,162,87,40,36,8,10,22,17,1006,73,2,20140904170000
32,Yongdingmen Inner St,,39.877401,116.400238,158,79,50,30,13,8,22,17,1006,73,2,20140904170000
33,Xizhimen N St,,39.955352,116.355187,154,99,34,50,14,9,22,17,1006,73,2,20140904170000
34,South Ring Road,,39.857377,116.37421,158,96,27,46,6,9,22,17,1006,73,2,20140904170000
35,East Fourth Ring Road,,39.940273,116.489075,151,80,47,25,5,7,22,17,1006,73,2,20140904170000
36,Beijing,,39.955906,116.474246,153,93,82,27,12,8,22,17,1006,73,2,20140904170000
37,Putuo,,31.232979,121.415378,175,80,102,14,10,10,24,20,1011,78,3,20140904170000
38,Yangpu Sipiao,,31.263795,121.540311,183,88,79,24,10,10,24,20,1011,78,3,20140904170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,185,90,69,29,8,14,24,20,1011,78,3,20140904170000
40,Dianshan Lake,,31.091338,120.982293,200,116,65,10,6,10,24,20,1011,78,3,20140904170000
41,Hongkou Liangcheng,,31.298906,121.47155,178,82,63,16,10,10,24,20,1011,78,3,20140904170000
42,Jingan,,31.224251,121.429637,179,83,85,18,9,13,24,20,1011,78,3,20140904170000
43,Shanghai Normal University,,31.163531,121.416643,191,96,107,25,11,14,24,20,1011,78,3,20140904170000
44,Chuansha,,31.188626,121.707342,174,82,47,16,9,9,24,20,1011,78,3,20140904170000
45,Zhangjiang,,31.204896,121.581215,180,94,73,22,9,10,24,20,1011,78,3,20140904170000
