locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,137,54,25,22,25,13,3,-20,1030,17,1,20150107170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,152,79,30,24,29,12,3,-20,1030,17,1,20150107170000
3,West Park officials,,39.930333,116.345162,83,27,18,32,17,11,1,-18,1031,23,1,20150107170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,142,62,25,26,27,11,2,-19,1031,20,1,20150107170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,160,84,14,41,27,15,-1,-18,1031,27,0,20150107170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,151,61,27,26,24,14,3,-20,1030,17,1,20150107170000
7,Haidian Wanliu,,39.988245,116.293062,120,50,14,33,20,14,3,-20,1030,17,1,20150107170000
8,The Haidian northern New Area,,40.091313,116.180194,131,52,3,30,17,35,3,-20,1030,17,1,20150107170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,53,62,12,12,4,11,-8,-16,1028,53,1,20150107170000
10,Fengtai garden,,39.86423,116.285037,89,53,1,37,17,29,-8,-15,1030,58,2,20150107170000
11,Fengtai Yungang,,39.82535,116.152237,194,122,11,37,32,17,-4,-17,1027,36,2,20150107170000
12,Shijingshan city,,39.915286,116.190144,80,38,24,28,14,21,-8,-15,1030,58,2,20150107170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,244,180,9,47,48,26,-3,-10,1032,59,2,20150107170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,156,63,9,33,21,21,-1,-18,1031,27,0,20150107170000
15,BDA,,39.796197,116.51197,162,67,13,21,26,25,3,-20,1030,17,1,20150107170000
16,Tongzhou New Town,,39.887113,116.6689,233,200,6,36,55,16,-6,-16,1027,46,1,20150107170000
17,Shunyi New Town ,,40.128111,116.660908,192,100,21,35,24,19,-4,-10,1032,64,1,20150107170000
18,Changping Town,,40.218245,116.236084,242,128,29,34,34,18,-6,-16,1027,46,1,20150107170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,122,57,8,29,21,12,3,-20,1030,17,2,20150107170000
20,Pinggu town,,40.144433,117.106563,156,68,15,32,25,14,-1,-18,1031,27,0,20150107170000
21,Huairou town,,40.329104,116.63387,91,46,24,13,13,8,3,-20,1030,17,1,20150107170000
22,The town of Miyun,,40.371186,116.838053,82,19,20,10,13,7,3,-20,1030,17,2,20150107170000
23,Yanqing town,,40.454217,115.978106,165,66,7,27,18,17,-7,-17,1027,46,2,20150107170000
24,Changping Dingling,,40.293269,116.226108,91,31,28,14,12,14,3,-20,1030,17,1,20150107170000
25,Badaling Northwest,,40.36623,115.994146,129,55,9,35,18,7,-3,-10,1032,59,2,20150107170000
26,Miyun Reservoir,,40.500157,116.91701,53,20,23,4,7,2,3,-20,1030,17,2,20150107170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,153,63,18,12,25,12,3,-20,1030,17,2,20150107170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,230,129,2,44,28,15,-5,-17,1027,39,1,20150107170000
29,"Yufazhen, Daxing",,39.521203,116.306026,249,137,3,28,36,19,-7,-17,1027,46,3,20150107170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,190,107,15,41,34,21,-3,-16,1031,37,0,20150107170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,162,69,9,31,28,26,3,-20,1030,17,2,20150107170000
32,Yongdingmen Inner St,,39.877401,116.400238,159,68,3,30,34,15,3,-20,1030,17,1,20150107170000
33,Xizhimen N St,,39.955352,116.355187,160,71,6,73,32,20,-7,-17,1027,46,3,20150107170000
34,South Ring Road,,39.857377,116.37421,164,79,2,45,30,25,-1,-18,1031,27,0,20150107170000
35,East Fourth Ring Road,,39.940273,116.489075,-,-,-,-,-,-,-,-,0,-,-,20150107170000
36,Beijing,,39.955906,116.474246,209,101,5,38,27,16,-5,-17,1027,39,1,20150107170000
37,Putuo,,31.232979,121.415378,65,22,22,6,5,4,3,-1,1026,75,4,20150107170000
38,Yangpu Sipiao,,31.263795,121.540311,17,29,34,9,4,3,3,-2,1026,70,5,20150107170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,53,29,26,19,9,8,3,-2,1027,70,5,20150107170000
40,Dianshan Lake,,31.091338,120.982293,159,78,47,20,13,6,4,-5,1030,52,4,20150107170000
41,Hongkou Liangcheng,,31.298906,121.47155,89,60,31,18,14,11,6,-4,1027,49,5,20150107170000
