locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,197,99,48,33,3,11,23,21,1016,88,2,20140829170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,174,76,40,22,2,9,23,21,1016,88,2,20140829170000
3,West Park officials,,39.930333,116.345162,167,78,46,25,2,10,23,21,1016,88,2,20140829170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,168,71,45,37,2,13,23,21,1016,88,2,20140829170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,187,102,41,44,2,8,23,21,1016,88,2,20140829170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,171,93,51,21,2,11,23,21,1016,88,2,20140829170000
7,Haidian Wanliu,,39.988245,116.293062,163,83,34,39,5,8,23,21,1016,88,2,20140829170000
8,The Haidian northern New Area,,40.091313,116.180194,167,-,32,34,3,8,23,21,1016,88,2,20140829170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,152,-,66,13,3,12,23,21,1016,88,2,20140829170000
10,Fengtai garden,,39.86423,116.285037,167,-,39,42,3,9,23,21,1016,88,2,20140829170000
11,Fengtai Yungang,,39.82535,116.152237,160,-,39,21,2,8,23,21,1016,88,2,20140829170000
12,Shijingshan city,,39.915286,116.190144,167,92,44,34,2,9,23,21,1016,88,2,20140829170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,152,-,39,20,2,11,23,21,1016,88,2,20140829170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,169,56,52,31,4,9,23,21,1016,88,2,20140829170000
15,BDA,,39.796197,116.51197,181,-,57,18,2,9,23,21,1016,88,2,20140829170000
16,Tongzhou New Town,,39.887113,116.6689,188,-,37,14,3,11,23,21,1016,88,2,20140829170000
17,Shunyi New Town ,,40.128111,116.660908,211,109,43,23,2,14,23,21,1016,88,2,20140829170000
18,Changping Town,,40.218245,116.236084,159,63,77,12,2,9,23,21,1016,88,2,20140829170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,152,70,39,24,2,7,23,21,1016,88,2,20140829170000
20,Pinggu town,,40.144433,117.106563,160,-,41,6,2,16,23,21,1016,88,2,20140829170000
21,Huairou town,,40.329104,116.63387,162,-,0,6,2,0,23,21,1016,88,2,20140829170000
22,The town of Miyun,,40.371186,116.838053,157,44,43,9,2,13,23,21,1016,88,2,20140829170000
23,Yanqing town,,40.454217,115.978106,153,-,38,10,2,7,23,21,1016,88,2,20140829170000
24,Changping Dingling,,40.293269,116.226108,154,54,54,6,2,6,23,21,1016,88,2,20140829170000
25,Badaling Northwest,,40.36623,115.994146,170,-,31,40,2,8,23,21,1016,88,2,20140829170000
26,Miyun Reservoir,,40.500157,116.91701,153,-,65,1,2,9,23,21,1016,88,2,20140829170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,174,-,48,11,2,15,23,21,1016,88,2,20140829170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,177,-,23,30,5,9,23,21,1016,88,2,20140829170000
29,"Yufazhen, Daxing",,39.521203,116.306026,160,76,21,1,2,7,23,21,1016,88,2,20140829170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,164,66,26,23,2,6,23,21,1016,88,2,20140829170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,184,-,32,45,2,12,23,21,1016,88,2,20140829170000
32,Yongdingmen Inner St,,39.877401,116.400238,173,-,25,43,4,11,23,21,1016,88,2,20140829170000
33,Xizhimen N St,,39.955352,116.355187,170,-,32,33,2,11,23,21,1016,88,2,20140829170000
34,South Ring Road,,39.857377,116.37421,161,69,15,50,3,13,23,21,1016,88,2,20140829170000
35,East Fourth Ring Road,,39.940273,116.489075,183,54,16,65,2,16,23,21,1016,88,2,20140829170000
36,Beijing,,39.955906,116.474246,178,93,65,38,4,12,23,21,1016,88,2,20140829170000
37,Putuo,,31.232979,121.415378,88,47,16,29,7,9,24,22,1014,89,3,20140829170000
38,Yangpu Sipiao,,31.263795,121.540311,76,29,20,11,5,6,24,22,1014,89,3,20140829170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,75,24,20,17,4,11,24,22,1014,89,3,20140829170000
40,Dianshan Lake,,31.091338,120.982293,131,48,32,13,10,10,24,22,1014,89,3,20140829170000
41,Hongkou Liangcheng,,31.298906,121.47155,86,27,20,23,6,5,24,22,1014,89,3,20140829170000
42,Jingan,,31.224251,121.429637,73,25,20,18,4,12,24,22,1014,89,3,20140829170000
43,Shanghai Normal University,,31.163531,121.416643,95,33,23,23,6,13,24,22,1014,89,3,20140829170000
44,Chuansha,,31.188626,121.707342,70,43,16,24,7,8,24,22,1014,89,3,20140829170000
45,Zhangjiang,,31.204896,121.581215,61,24,21,17,4,9,24,22,1014,89,3,20140829170000
46,Lingshan Road,,31.226286,121.537317,76,29,23,18,3,8,24,22,1014,89,3,20140829170000
1080,City average,,31.228451,121.478227,78,31,20,20,5,9,24,22,1014,89,3,20140829170000
47,Shanghai,,31.202842,121.453493,75,25,20,18,4,12,24,22,1014,89,3,20140829170000
48,Guangzhou,,23.138517,113.263701,134,51,46,35,17,8,30,26,1012,79,0,20140829170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,144,66,79,19,16,6,30,26,1012,79,0,20140829170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,155,91,36,25,6,7,30,26,1012,79,0,20140829170000
51,"LuHu, Guangzhou",,23.151743,113.281842,134,51,41,35,4,7,30,26,1012,79,0,20140829170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,53,19,63,3,5,4,30,26,1012,79,0,20140829170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,127,58,93,14,16,6,30,26,1012,79,0,20140829170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,68,72,43,28,15,6,30,26,1012,79,0,20140829170000
55,Zhuhai,,22.2677,113.581765,76,50,22,19,5,7,29,25,1012,79,3,20140829170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,72,39,39,22,15,6,30,26,1012,79,2,20140829170000
