locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
235,"Taiping Station, Anshan",,41.153322,123.052433,61,30,36,6,5,7,21,15,1007,68,4,20140715180000
236,"Central Station, Anshan",,41.106731,123.002736,63,28,69,8,10,6,21,15,1007,68,4,20140715180000
1,Dongcheng Dongsi,,39.9304,116.423239,172,74,82,18,3,6,27,20,1004,65,4,20140715170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,161,74,82,13,2,6,27,20,1004,65,4,20140715170000
3,West Park officials,,39.930333,116.345162,169,87,91,13,2,8,27,20,1004,65,4,20140715170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,163,62,96,17,2,5,27,20,1004,65,4,20140715170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,171,71,74,25,2,4,27,20,1004,65,4,20140715170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,161,64,111,22,2,7,27,20,1004,65,4,20140715170000
7,Haidian Wanliu,,39.988245,116.293062,171,77,50,23,3,5,27,20,1004,65,7,20140715170000
8,The Haidian northern New Area,,40.091313,116.180194,119,50,49,8,2,5,27,20,1004,65,4,20140715170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,155,68,103,4,2,7,27,20,1004,65,4,20140715170000
10,Fengtai garden,,39.86423,116.285037,172,72,66,27,2,7,27,20,1004,65,4,20140715170000
11,Fengtai Yungang,,39.82535,116.152237,167,78,67,8,2,7,27,20,1004,65,4,20140715170000
12,Shijingshan city,,39.915286,116.190144,167,83,89,10,2,7,27,20,1004,65,4,20140715170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,159,66,47,10,3,7,27,20,1004,65,4,20140715170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,166,69,67,19,2,7,27,20,1004,65,4,20140715170000
15,BDA,,39.796197,116.51197,164,106,77,19,2,6,27,20,1004,65,4,20140715170000
16,Tongzhou New Town,,39.887113,116.6689,167,78,91,20,5,6,27,20,1004,65,4,20140715170000
17,Shunyi New Town ,,40.128111,116.660908,141,51,110,16,2,6,27,20,1004,65,4,20140715170000
18,Changping Town,,40.218245,116.236084,118,47,73,25,2,5,27,20,1004,65,4,20140715170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,155,57,92,9,2,6,27,20,1004,65,4,20140715170000
20,Pinggu town,,40.144433,117.106563,153,69,116,8,4,6,27,20,1004,65,4,20140715170000
21,Huairou town,,40.329104,116.63387,156,63,143,7,2,6,27,20,1004,65,4,20140715170000
22,The town of Miyun,,40.371186,116.838053,138,76,159,11,6,6,27,20,1004,65,4,20140715170000
23,Yanqing town,,40.454217,115.978106,123,49,106,9,2,6,27,20,1004,65,4,20140715170000
24,Changping Dingling,,40.293269,116.226108,138,32,125,5,2,5,27,20,1004,65,4,20140715170000
25,Badaling Northwest,,40.36623,115.994146,130,59,78,37,2,7,27,20,1004,65,4,20140715170000
26,Miyun Reservoir,,40.500157,116.91701,129,63,169,1,5,7,27,20,1004,65,4,20140715170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,159,73,123,13,7,3,27,20,1004,65,4,20140715170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,167,67,107,14,2,5,27,20,1004,65,4,20140715170000
29,"Yufazhen, Daxing",,39.521203,116.306026,160,69,44,6,2,6,27,20,1004,65,4,20140715170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,151,58,52,12,8,4,27,20,1004,65,4,20140715170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,194,74,41,30,2,7,27,20,1004,65,4,20140715170000
32,Yongdingmen Inner St,,39.877401,116.400238,161,64,143,36,2,6,27,20,1004,65,4,20140715170000
33,Xizhimen N St,,39.955352,116.355187,172,71,46,22,4,7,27,20,1004,65,7,20140715170000
34,South Ring Road,,39.857377,116.37421,165,69,29,45,4,8,27,20,1004,65,4,20140715170000
35,East Fourth Ring Road,,39.940273,116.489075,162,121,45,51,7,7,27,20,1004,65,7,20140715170000
