locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,154,88,27,37,9,10,0,-5,1030,69,1,20141117170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,163,85,23,36,4,9,0,-5,1030,69,1,20141117170000
3,West Park officials,,39.930333,116.345162,156,73,22,42,13,10,0,-5,1030,69,1,20141117170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,178,116,23,44,9,12,0,-5,1030,69,1,20141117170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,154,70,21,45,8,10,0,-5,1030,69,1,20141117170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,158,78,27,45,9,7,0,-5,1030,69,1,20141117170000
7,Haidian Wanliu,,39.988245,116.293062,167,118,15,44,11,13,0,-5,1030,69,1,20141117170000
8,The Haidian northern New Area,,40.091313,116.180194,166,79,5,22,4,18,0,-5,1030,69,1,20141117170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,96,34,20,15,5,6,0,-5,1030,69,1,20141117170000
10,Fengtai garden,,39.86423,116.285037,196,139,2,46,16,14,0,-5,1030,69,1,20141117170000
11,Fengtai Yungang,,39.82535,116.152237,156,78,6,35,11,10,0,-5,1030,69,1,20141117170000
12,Shijingshan city,,39.915286,116.190144,141,78,27,35,10,14,0,-5,1030,69,1,20141117170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,217,141,5,42,6,17,0,-5,1030,69,1,20141117170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,187,94,8,36,17,9,0,-5,1030,69,1,20141117170000
15,BDA,,39.796197,116.51197,184,98,9,40,26,12,0,-5,1030,69,1,20141117170000
16,Tongzhou New Town,,39.887113,116.6689,208,131,4,38,18,13,0,-5,1030,69,1,20141117170000
17,Shunyi New Town ,,40.128111,116.660908,115,61,24,31,5,8,0,-5,1030,69,1,20141117170000
18,Changping Town,,40.218245,116.236084,104,49,26,21,15,12,0,-5,1030,69,1,20141117170000
