locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,238,122,9,53,49,38,-5,-10,1030,68,1,20141226170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,183,99,27,39,10,26,-6,-11,1032,68,2,20141226170000
3,West Park officials,,39.930333,116.345162,182,107,20,51,43,22,-4,-10,1034,64,1,20141226170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,217,128,23,50,30,27,-6,-10,1033,74,0,20141226170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,160,103,19,30,19,8,-8,-15,1029,58,1,20141226170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,188,109,29,42,37,30,-6,-11,1032,68,2,20141226170000
7,Haidian Wanliu,,39.988245,116.293062,171,91,16,39,32,32,-6,-11,1032,68,2,20141226170000
8,The Haidian northern New Area,,40.091313,116.180194,196,111,1,31,16,45,-6,-10,1033,74,0,20141226170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,172,72,17,43,19,9,-2,-11,1033,51,2,20141226170000
10,Fengtai garden,,39.86423,116.285037,229,138,1,55,38,29,-4,-10,1034,64,1,20141226170000
11,Fengtai Yungang,,39.82535,116.152237,187,101,5,49,40,27,1,-10,1030,44,1,20141226170000
12,Shijingshan city,,39.915286,116.190144,154,91,24,40,17,16,-2,-11,1033,51,2,20141226170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,180,99,5,45,37,31,-1,-8,1033,60,2,20141226170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,270,159,15,56,68,40,-3,-9,1033,64,1,20141226170000
15,BDA,,39.796197,116.51197,194,97,4,39,28,22,-7,-11,1032,74,1,20141226170000
16,Tongzhou New Town,,39.887113,116.6689,349,184,4,67,58,40,0,-10,1030,48,1,20141226170000
17,Shunyi New Town ,,40.128111,116.660908,187,114,26,52,24,23,-3,-10,1030,59,1,20141226170000
18,Changping Town,,40.218245,116.236084,193,106,18,45,45,23,-3,-8,1030,69,1,20141226170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,110,47,6,21,16,14,-6,-11,1032,68,1,20141226170000
20,Pinggu town,,40.144433,117.106563,205,117,7,36,21,18,-1,-8,1033,60,2,20141226170000
21,Huairou town,,40.329104,116.63387,132,45,31,17,4,13,-6,-11,1032,68,1,20141226170000
22,The town of Miyun,,40.371186,116.838053,145,61,1,22,11,19,-5,-9,1032,74,1,20141226170000
23,Yanqing town,,40.454217,115.978106,167,68,18,30,22,12,-2,-11,1033,51,2,20141226170000
24,Changping Dingling,,40.293269,116.226108,129,47,28,13,8,4,-4,-10,1034,64,1,20141226170000
25,Badaling Northwest,,40.36623,115.994146,164,67,5,29,27,10,1,-10,1030,44,1,20141226170000
26,Miyun Reservoir,,40.500157,116.91701,76,30,15,6,3,5,-6,-11,1032,68,2,20141226170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,144,78,4,33,14,15,-6,-11,1032,68,1,20141226170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,357,195,2,78,40,35,-3,-10,1030,59,1,20141226170000
29,"Yufazhen, Daxing",,39.521203,116.306026,421,197,4,65,59,35,-3,-8,1030,69,1,20141226170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,261,95,4,35,32,91,-6,-11,1032,68,1,20141226170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,191,99,1,42,32,31,-6,-11,1032,68,2,20141226170000
32,Yongdingmen Inner St,,39.877401,116.400238,205,112,1,47,34,31,-7,-11,1032,74,1,20141226170000
33,Xizhimen N St,,39.955352,116.355187,270,155,2,66,64,36,-4,-9,1031,69,1,20141226170000
34,South Ring Road,,39.857377,116.37421,184,102,1,49,42,44,-3,-9,1033,64,1,20141226170000
35,East Fourth Ring Road,,39.940273,116.489075,343,184,1,51,15,40,-3,-8,1031,69,2,20141226170000
36,Beijing,,39.955906,116.474246,294,178,3,62,48,35,-3,-8,1031,69,2,20141226170000
37,Putuo,,31.232979,121.415378,61,32,24,30,5,3,8,0,1030,57,4,20141226170000
38,Yangpu Sipiao,,31.263795,121.540311,61,33,26,31,6,4,7,1,1029,66,4,20141226170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,65,23,27,28,7,7,7,1,1029,66,4,20141226170000
40,Dianshan Lake,,31.091338,120.982293,104,50,27,25,8,7,9,0,1029,54,4,20141226170000
41,Hongkou Liangcheng,,31.298906,121.47155,99,52,29,36,6,6,3,-1,1031,75,2,20141226170000
42,Jingan,,31.224251,121.429637,68,25,44,23,7,5,7,1,1029,66,4,20141226170000
43,Shanghai Normal University,,31.163531,121.416643,61,20,26,12,6,7,3,-1,1030,75,3,20141226170000
44,Chuansha,,31.188626,121.707342,59,22,29,17,6,3,4,-1,1032,70,3,20141226170000
45,Zhangjiang,,31.204896,121.581215,72,28,33,10,6,6,10,-1,1028,47,4,20141226170000
46,Lingshan Road,,31.226286,121.537317,112,60,30,33,19,5,8,0,1032,57,3,20141226170000
1080,City average,,31.228451,121.478227,80,37,15,12,8,6,10,0,1030,50,4,20141226170000
47,Shanghai,,31.202842,121.453493,80,38,24,24,8,5,9,0,1029,54,4,20141226170000
48,Guangzhou,,23.138517,113.263701,180,104,10,22,18,16,18,10,1019,59,3,20141226170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,181,80,41,16,9,13,13,12,1021,94,4,20141226170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,173,95,40,16,8,12,15,11,1021,77,4,20141226170000
51,"LuHu, Guangzhou",,23.151743,113.281842,161,63,43,23,9,8,19,9,1020,52,1,20141226170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,167,75,50,12,14,7,17,9,1023,59,2,20141226170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,167,89,46,20,26,12,17,12,1021,72,2,20141226170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,178,93,22,45,7,10,14,12,1021,88,3,20141226170000
55,Zhuhai,,22.2677,113.581765,153,83,17,25,2,11,16,15,1020,94,4,20141226170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,172,102,25,40,22,11,19,10,1018,56,5,20141226170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,166,78,19,19,19,10,16,9,1022,63,3,20141226170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,161,62,28,20,5,12,17,12,1021,72,2,20141226170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,169,81,18,28,26,11,16,9,1022,63,3,20141226170000
1087,Foshan,,23.018995,113.126899,178,78,28,23,7,15,13,12,1021,94,4,20141226170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,168,70,16,28,18,10,16,9,1022,63,3,20141226170000
60,Shunde,,22.80246,113.298701,179,71,35,37,5,10,-,-,0,-,-,20141226170000
61,"Donghu, Jiangmen",,22.590411,113.087351,82,30,16,35,18,17,16,14,1022,88,3,20141226170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,171,100,7,39,15,12,17,15,1020,88,4,20141226170000
63,Jiangmen,,22.576047,113.087351,154,83,26,41,12,10,15,15,1019,100,4,20141226170000
64,"Kengkouzi station, Zhaoqing",,23.158865,112.570287,74,51,32,36,19,12,19,11,1020,60,4,20141226170000
65,"Mugangzi station, Zhaoqing",,23.067961,112.431934,63,38,33,25,16,11,16,13,1021,82,2,20141226170000
67,Zhaoqing,,23.044571,112.470346,72,66,34,17,13,12,16,14,1021,88,1,20141226170000
68,"Jinguo Bay, Huizhou",,22.937223,114.385567,164,80,22,11,8,9,16,13,1022,82,3,20141226170000
1091,"Xiabu, Huizhou",,23.077493,114.410275,160,79,34,20,14,9,16,13,1022,82,3,20141226170000
69,"Xijiao, Huizhou",,23.338178,114.112867,156,49,26,8,12,7,15,14,1021,94,3,20141226170000
70,"Jiangbei, Huizhou",,23.111706,114.415274,158,86,37,14,16,10,16,13,1022,82,3,20141226170000
71,"Huiyang chuanhu, Huizhou",,22.814485,114.329292,152,60,31,22,4,9,16,14,1020,88,3,20141226170000
72,"Daya bay management committee, Huizhou",,22.739283,114.53631,76,28,37,17,6,8,16,13,1022,82,3,20141226170000
73,Huizhou,,23.109349,114.421164,162,76,37,18,5,11,16,15,1021,94,2,20141226170000
74,"Guancheng No.2 water plant, Dongguan",,23.057294,113.753254,173,85,32,18,21,10,16,13,1022,82,3,20141226170000
75,"Dongcheng Shijing, Dongguan",,23.010039,113.799529,172,73,36,38,7,13,16,15,1021,94,2,20141226170000
