locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,179,125,74,16,3,7,28,21,1003,66,2,20140728170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,173,75,113,16,3,7,28,21,1003,66,2,20140728170000
3,West Park officials,,39.930333,116.345162,173,77,104,14,3,7,28,21,1003,66,2,20140728170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,168,78,106,18,2,7,28,21,1003,66,2,20140728170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,174,112,96,19,3,5,28,21,1003,66,2,20140728170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,171,94,115,21,3,7,28,21,1003,66,2,20140728170000
7,Haidian Wanliu,,39.988245,116.293062,173,97,75,20,7,6,28,21,1003,66,2,20140728170000
8,The Haidian northern New Area,,40.091313,116.180194,173,96,67,28,5,6,28,21,1003,66,2,20140728170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,173,114,125,5,2,7,28,21,1003,66,2,20140728170000
10,Fengtai garden,,39.86423,116.285037,176,109,96,27,2,8,28,21,1003,66,2,20140728170000
11,Fengtai Yungang,,39.82535,116.152237,174,86,82,13,2,8,28,21,1003,66,2,20140728170000
12,Shijingshan city,,39.915286,116.190144,180,116,83,23,2,8,28,21,1003,66,2,20140728170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,173,100,46,18,5,8,28,21,1003,66,2,20140728170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,172,117,99,22,5,7,28,21,1003,66,2,20140728170000
15,BDA,,39.796197,116.51197,177,81,97,11,2,7,28,21,1003,66,2,20140728170000
16,Tongzhou New Town,,39.887113,116.6689,177,103,67,31,4,5,28,21,1003,66,2,20140728170000
17,Shunyi New Town ,,40.128111,116.660908,179,85,121,22,2,6,29,20,1003,58,2,20140728170000
18,Changping Town,,40.218245,116.236084,-,-,-,-,-,-,-,-,0,-,-,20140728170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,175,102,104,20,2,7,28,21,1003,66,2,20140728170000
20,Pinggu town,,40.144433,117.106563,180,68,111,15,6,9,28,21,1003,66,2,20140728170000
21,Huairou town,,40.329104,116.63387,185,77,115,21,2,7,28,21,1003,66,2,20140728170000
22,The town of Miyun,,40.371186,116.838053,165,77,150,9,3,6,28,21,1003,66,2,20140728170000
23,Yanqing town,,40.454217,115.978106,185,98,146,10,4,8,29,20,1003,58,2,20140728170000
24,Changping Dingling,,40.293269,116.226108,174,77,128,9,2,7,28,21,1003,66,2,20140728170000
25,Badaling Northwest,,40.36623,115.994146,187,-,122,36,2,9,28,21,1003,66,2,20140728170000
26,Miyun Reservoir,,40.500157,116.91701,172,91,156,4,5,8,28,21,1003,66,2,20140728170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,181,68,121,19,7,7,28,21,1003,66,2,20140728170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,196,-,79,20,10,6,28,21,1003,66,2,20140728170000
29,"Yufazhen, Daxing",,39.521203,116.306026,179,109,63,10,2,6,28,21,1003,66,2,20140728170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,-,-,96,10,7,1,28,21,1003,66,2,20140728170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,181,125,35,31,2,7,28,21,1003,66,2,20140728170000
32,Yongdingmen Inner St,,39.877401,116.400238,176,-,110,29,2,6,28,21,1003,66,2,20140728170000
33,Xizhimen N St,,39.955352,116.355187,172,112,48,20,11,7,28,21,1003,66,2,20140728170000
34,South Ring Road,,39.857377,116.37421,179,136,34,46,4,8,28,21,1003,66,2,20140728170000
35,East Fourth Ring Road,,39.940273,116.489075,176,97,54,47,10,8,28,21,1003,66,2,20140728170000
36,Beijing,,39.955906,116.474246,172,89,131,19,3,7,28,21,1003,66,2,20140728170000
37,Putuo,,31.232979,121.415378,152,57,101,8,7,7,28,24,1005,79,3,20140728170000
38,Yangpu Sipiao,,31.263795,121.540311,162,64,119,15,7,10,28,24,1005,79,3,20140728170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,152,54,93,17,4,9,28,24,1005,79,3,20140728170000
40,Dianshan Lake,,31.091338,120.982293,193,98,43,10,6,9,28,24,1005,79,3,20140728170000
41,Hongkou Liangcheng,,31.298906,121.47155,159,67,86,14,7,8,28,24,1005,79,3,20140728170000
42,Jingan,,31.224251,121.429637,151,55,104,11,3,12,28,24,1005,79,3,20140728170000
43,Shanghai Normal University,,31.163531,121.416643,161,65,103,16,5,6,28,24,1005,79,3,20140728170000
44,Chuansha,,31.188626,121.707342,166,70,59,20,6,6,28,24,1005,79,3,20140728170000
45,Zhangjiang,,31.204896,121.581215,166,81,105,21,4,6,28,24,1005,79,3,20140728170000
46,Lingshan Road,,31.226286,121.537317,157,68,75,15,7,7,28,24,1005,79,3,20140728170000
1080,City average,,31.228451,121.478227,159,65,95,15,6,8,28,24,1005,79,3,20140728170000
