locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,127,83,50,12,2,6,31,24,1008,66,9,20140719170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,107,76,105,8,2,6,31,24,1008,66,9,20140719170000
3,West Park officials,,39.930333,116.345162,102,84,66,9,2,6,31,24,1008,66,7,20140719170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,98,64,76,9,2,7,31,24,1008,66,7,20140719170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,110,-,50,14,2,3,31,24,1008,66,7,20140719170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,128,66,86,14,2,6,31,24,1008,66,7,20140719170000
7,Haidian Wanliu,,39.988245,116.293062,102,60,45,12,4,4,31,24,1008,66,7,20140719170000
8,The Haidian northern New Area,,40.091313,116.180194,75,-,46,3,4,4,31,24,1008,66,7,20140719170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,87,-,82,3,2,6,31,24,1008,66,7,20140719170000
10,Fengtai garden,,39.86423,116.285037,114,-,47,15,2,5,31,24,1008,66,7,20140719170000
11,Fengtai Yungang,,39.82535,116.152237,110,80,57,4,2,5,31,24,1008,66,7,20140719170000
12,Shijingshan city,,39.915286,116.190144,107,71,62,9,2,5,31,24,1008,66,9,20140719170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,94,46,42,9,2,6,31,24,1008,66,7,20140719170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,125,-,68,13,2,4,31,24,1008,66,7,20140719170000
15,BDA,,39.796197,116.51197,115,-,63,15,2,6,31,24,1008,66,7,20140719170000
16,Tongzhou New Town,,39.887113,116.6689,172,84,44,26,3,5,31,24,1008,66,7,20140719170000
17,Shunyi New Town ,,40.128111,116.660908,184,90,87,12,3,7,31,24,1008,66,7,20140719170000
18,Changping Town,,40.218245,116.236084,117,91,75,9,2,5,31,24,1008,66,7,20140719170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,70,-,52,4,2,5,31,24,1008,66,7,20140719170000
20,Pinggu town,,40.144433,117.106563,182,-,98,4,2,8,31,24,1008,66,7,20140719170000
21,Huairou town,,40.329104,116.63387,177,90,96,15,2,7,31,24,1008,66,7,20140719170000
22,The town of Miyun,,40.371186,116.838053,163,-,142,6,4,7,31,24,1008,66,7,20140719170000
23,Yanqing town,,40.454217,115.978106,155,-,91,5,2,5,31,24,1008,66,7,20140719170000
24,Changping Dingling,,40.293269,116.226108,142,67,114,6,2,5,31,24,1008,66,9,20140719170000
25,Badaling Northwest,,40.36623,115.994146,152,-,50,13,2,7,31,24,1008,66,7,20140719170000
26,Miyun Reservoir,,40.500157,116.91701,168,-,144,2,3,8,31,24,1008,66,7,20140719170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,186,97,112,11,8,6,31,24,1008,66,7,20140719170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,179,-,54,9,2,6,31,24,1008,66,7,20140719170000
29,"Yufazhen, Daxing",,39.521203,116.306026,60,-,45,1,2,4,31,24,1008,66,7,20140719170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,106,-,45,10,10,1,31,24,1008,66,7,20140719170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,122,83,37,23,2,6,31,24,1008,66,7,20140719170000
32,Yongdingmen Inner St,,39.877401,116.400238,92,-,119,22,2,7,31,24,1008,66,7,20140719170000
33,Xizhimen N St,,39.955352,116.355187,116,-,42,16,8,6,31,24,1008,66,7,20140719170000
34,South Ring Road,,39.857377,116.37421,-,-,-,-,-,-,-,-,0,-,-,20140719170000
35,East Fourth Ring Road,,39.940273,116.489075,134,62,37,23,7,6,31,24,1008,66,7,20140719170000
36,Beijing,,39.955906,116.474246,128,66,86,14,2,6,31,24,1008,66,7,20140719170000
37,Putuo,,31.232979,121.415378,70,27,27,10,5,3,-,-,0,-,-,20140719170000
38,Yangpu Sipiao,,31.263795,121.540311,82,45,27,18,5,5,-,-,0,-,-,20140719170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,64,26,23,16,4,6,-,-,0,-,-,20140719170000
40,Dianshan Lake,,31.091338,120.982293,80,29,29,18,5,8,-,-,0,-,-,20140719170000
41,Hongkou Liangcheng,,31.298906,121.47155,66,27,26,18,6,5,-,-,0,-,-,20140719170000
42,Jingan,,31.224251,121.429637,70,24,29,17,4,6,-,-,0,-,-,20140719170000
43,Shanghai Normal University,,31.163531,121.416643,76,34,25,18,5,3,-,-,0,-,-,20140719170000
44,Chuansha,,31.188626,121.707342,66,20,14,12,5,5,-,-,0,-,-,20140719170000
45,Zhangjiang,,31.204896,121.581215,93,31,24,19,4,5,-,-,0,-,-,20140719170000
46,Lingshan Road,,31.226286,121.537317,91,41,21,21,4,4,-,-,0,-,-,20140719170000
1080,City average,,31.228451,121.478227,75,31,24,17,5,4,-,-,0,-,-,20140719170000
47,Shanghai,,31.202842,121.453493,70,26,29,17,4,6,-,-,0,-,-,20140719170000
48,Guangzhou,,23.138517,113.263701,72,43,10,17,16,7,28,25,1008,84,4,20140719170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,72,30,19,12,6,6,28,25,1008,84,4,20140719170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,61,30,21,8,3,7,28,25,1008,84,4,20140719170000
51,"LuHu, Guangzhou",,23.151743,113.281842,70,37,10,17,10,2,28,25,1008,84,4,20140719170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,46,35,24,3,4,4,28,25,1008,84,4,20140719170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,72,38,24,14,6,6,28,25,1008,84,4,20140719170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,70,54,8,17,12,5,28,25,1008,84,4,20140719170000
55,Zhuhai,,22.225269,113.304202,61,30,22,12,4,9,29,26,1008,84,12,20140719170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,46,28,11,12,10,4,28,25,1008,84,4,20140719170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,55,30,14,12,5,6,28,25,1008,84,4,20140719170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,55,25,9,19,8,8,28,25,1008,84,4,20140719170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,57,28,14,10,3,6,28,25,1008,84,4,20140719170000
