locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,76,119,65,14,2,7,21,19,1005,88,3,20140809170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,40,15,95,11,2,6,21,19,1005,88,3,20140809170000
3,West Park officials,,39.930333,116.345162,66,74,83,12,2,7,21,19,1005,88,3,20140809170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,55,19,82,14,2,7,21,19,1005,88,3,20140809170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,48,5,73,14,2,4,21,19,1005,88,3,20140809170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,56,20,111,14,2,7,21,19,1005,88,3,20140809170000
7,Haidian Wanliu,,39.988245,116.293062,65,30,50,18,4,5,21,19,1005,88,3,20140809170000
8,The Haidian northern New Area,,40.091313,116.180194,51,10,69,9,4,6,21,19,1005,88,3,20140809170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,39,5,105,3,2,6,21,19,1005,88,3,20140809170000
10,Fengtai garden,,39.86423,116.285037,54,54,75,11,2,6,21,19,1005,88,3,20140809170000
11,Fengtai Yungang,,39.82535,116.152237,50,52,69,26,2,6,21,19,1005,88,3,20140809170000
12,Shijingshan city,,39.915286,116.190144,62,29,97,14,2,6,21,19,1005,88,3,20140809170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,58,117,45,10,2,6,21,19,1005,88,3,20140809170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,43,59,91,15,2,6,21,19,1005,88,3,20140809170000
15,BDA,,39.796197,116.51197,64,110,129,13,2,7,21,19,1005,88,3,20140809170000
16,Tongzhou New Town,,39.887113,116.6689,70,121,91,16,2,6,21,19,1005,88,3,20140809170000
17,Shunyi New Town ,,40.128111,116.660908,95,76,116,13,2,7,21,19,1005,88,3,20140809170000
18,Changping Town,,40.218245,116.236084,59,6,91,10,2,6,21,19,1005,88,3,20140809170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,44,12,83,9,2,7,21,19,1005,88,3,20140809170000
20,Pinggu town,,40.144433,117.106563,165,59,83,7,2,7,21,19,1005,88,3,20140809170000
21,Huairou town,,40.329104,116.63387,63,42,138,3,2,7,21,19,1005,88,3,20140809170000
22,The town of Miyun,,40.371186,116.838053,80,70,133,6,2,7,21,19,1005,88,3,20140809170000
23,Yanqing town,,40.454217,115.978106,35,-,95,6,2,5,21,19,1005,88,3,20140809170000
24,Changping Dingling,,40.293269,116.226108,50,24,100,4,2,6,21,19,1005,88,3,20140809170000
25,Badaling Northwest,,40.36623,115.994146,25,6,63,30,2,7,21,19,1005,88,3,20140809170000
26,Miyun Reservoir,,40.500157,116.91701,102,-,142,1,2,7,21,19,1005,88,3,20140809170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,113,59,101,9,2,5,21,19,1005,88,3,20140809170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,109,99,43,13,2,6,21,19,1005,88,3,20140809170000
29,"Yufazhen, Daxing",,39.521203,116.306026,60,27,50,6,2,7,21,19,1005,88,3,20140809170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,57,43,50,14,10,4,21,19,1005,88,3,20140809170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,60,119,19,26,2,7,21,19,1005,88,3,20140809170000
32,Yongdingmen Inner St,,39.877401,116.400238,52,108,67,22,2,7,21,19,1005,88,3,20140809170000
33,Xizhimen N St,,39.955352,116.355187,66,5,45,24,2,6,21,19,1005,88,3,20140809170000
34,South Ring Road,,39.857377,116.37421,75,38,31,43,3,8,21,19,1005,88,3,20140809170000
35,East Fourth Ring Road,,39.940273,116.489075,61,20,55,19,2,8,21,19,1005,88,3,20140809170000
36,Beijing,,39.955906,116.474246,61,20,111,14,2,7,21,19,1005,88,3,20140809170000
37,Putuo,,31.232979,121.415378,110,45,8,27,10,6,26,25,1003,94,2,20140809170000
38,Yangpu Sipiao,,31.263795,121.540311,110,51,18,24,6,2,26,25,1003,94,2,20140809170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,137,50,7,33,3,10,26,25,1003,94,2,20140809170000
