locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,151,54,9,27,2,12,13,13,1023,100,1,20141004170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,147,67,7,22,2,11,13,13,1023,100,1,20141004170000
3,West Park officials,,39.930333,116.345162,165,-,7,27,2,11,13,12,1023,94,2,20141004170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,156,53,12,28,2,12,13,12,1023,94,2,20141004170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,155,77,5,29,2,9,13,12,1023,94,2,20141004170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,157,84,6,26,3,11,13,12,1023,94,2,20141004170000
7,Haidian Wanliu,,39.988245,116.293062,163,-,2,39,4,11,13,12,1023,94,2,20141004170000
8,The Haidian northern New Area,,40.091313,116.180194,148,-,3,20,2,9,13,12,1023,94,2,20141004170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,163,-,6,23,2,9,13,12,1023,94,2,20141004170000
10,Fengtai garden,,39.86423,116.285037,162,-,4,26,2,10,13,12,1023,94,2,20141004170000
11,Fengtai Yungang,,39.82535,116.152237,158,76,6,22,2,10,13,12,1023,94,2,20141004170000
12,Shijingshan city,,39.915286,116.190144,171,99,8,33,2,11,13,12,1023,94,2,20141004170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,166,-,7,23,2,10,13,12,1023,94,2,20141004170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,155,-,6,17,2,11,13,12,1023,94,2,20141004170000
15,BDA,,39.796197,116.51197,158,-,4,21,2,12,13,12,1023,94,2,20141004170000
16,Tongzhou New Town,,39.887113,116.6689,152,-,7,20,4,4,13,12,1023,94,2,20141004170000
17,Shunyi New Town ,,40.128111,116.660908,153,-,9,17,2,13,13,12,1023,94,2,20141004170000
18,Changping Town,,40.218245,116.236084,161,-,10,25,2,11,13,12,1023,94,2,20141004170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,159,-,6,17,2,9,13,12,1023,94,2,20141004170000
20,Pinggu town,,40.144433,117.106563,140,-,11,14,2,14,13,12,1023,94,2,20141004170000
21,Huairou town,,40.329104,116.63387,152,73,10,23,2,12,13,13,1023,100,1,20141004170000
22,The town of Miyun,,40.371186,116.838053,156,-,11,18,3,12,13,12,1023,94,2,20141004170000
23,Yanqing town,,40.454217,115.978106,41,-,11,11,2,6,13,12,1023,94,2,20141004170000
24,Changping Dingling,,40.293269,116.226108,162,-,13,14,2,9,13,12,1023,94,2,20141004170000
25,Badaling Northwest,,40.36623,115.994146,55,-,8,23,12,6,13,12,1023,94,2,20141004170000
26,Miyun Reservoir,,40.500157,116.91701,157,-,16,6,2,10,13,12,1023,94,2,20141004170000
