locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,154,91,44,46,9,10,21,15,1015,68,2,20140910170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,157,79,42,42,3,9,21,15,1015,68,2,20140910170000
3,West Park officials,,39.930333,116.345162,158,86,46,44,9,8,21,15,1015,68,2,20140910170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,160,85,45,67,3,9,21,15,1015,68,2,20140910170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,161,106,34,74,6,8,21,15,1015,68,2,20140910170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,165,114,68,87,9,11,21,15,1015,68,2,20140910170000
7,Haidian Wanliu,,39.988245,116.293062,153,95,32,64,6,6,21,15,1015,68,2,20140910170000
8,The Haidian northern New Area,,40.091313,116.180194,138,57,34,25,2,5,21,15,1015,68,2,20140910170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,142,72,50,24,5,5,21,15,1015,68,2,20140910170000
10,Fengtai garden,,39.86423,116.285037,192,113,39,59,8,8,21,15,1015,68,2,20140910170000
11,Fengtai Yungang,,39.82535,116.152237,157,88,41,25,4,7,21,15,1015,68,2,20140910170000
12,Shijingshan city,,39.915286,116.190144,176,147,37,63,5,9,21,15,1015,68,2,20140910170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,153,92,29,46,4,8,21,15,1015,68,2,20140910170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,151,78,45,31,12,8,21,15,1015,68,2,20140910170000
15,BDA,,39.796197,116.51197,139,73,90,24,8,10,21,15,1015,68,2,20140910170000
16,Tongzhou New Town,,39.887113,116.6689,167,94,34,47,10,6,21,15,1015,68,2,20140910170000
17,Shunyi New Town ,,40.128111,116.660908,153,69,49,23,5,10,21,15,1015,68,2,20140910170000
18,Changping Town,,40.218245,116.236084,120,59,49,10,3,7,21,15,1015,68,2,20140910170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,104,71,35,23,3,6,21,15,1015,68,2,20140910170000
20,Pinggu town,,40.144433,117.106563,133,53,87,9,6,10,21,15,1015,68,2,20140910170000
21,Huairou town,,40.329104,116.63387,126,65,95,9,2,11,21,15,1015,68,2,20140910170000
22,The town of Miyun,,40.371186,116.838053,136,56,104,20,2,12,21,15,1015,68,2,20140910170000
23,Yanqing town,,40.454217,115.978106,105,87,49,10,3,5,21,15,1015,68,2,20140910170000
24,Changping Dingling,,40.293269,116.226108,97,62,50,6,3,5,21,15,1015,68,2,20140910170000
