locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,305,220,6,58,59,61,-1,-7,1030,64,1,20141209170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,337,234,7,69,54,57,-1,-7,1030,64,1,20141209170000
3,West Park officials,,39.930333,116.345162,322,185,6,67,58,58,-1,-7,1030,64,1,20141209170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,372,285,8,74,50,58,-1,-6,1029,69,1,20141209170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,334,190,2,68,56,57,-1,-7,1030,64,1,20141209170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,386,215,7,66,68,59,-1,-6,1029,69,1,20141209170000
7,Haidian Wanliu,,39.988245,116.293062,307,191,2,61,49,50,-1,-7,1030,64,1,20141209170000
8,The Haidian northern New Area,,40.091313,116.180194,328,-,1,52,30,49,-1,-7,1030,64,1,20141209170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,358,154,6,65,37,40,-1,-7,1030,64,1,20141209170000
10,Fengtai garden,,39.86423,116.285037,368,210,1,71,49,58,-1,-7,1030,64,1,20141209170000
11,Fengtai Yungang,,39.82535,116.152237,376,230,4,65,40,50,-1,-7,1030,64,1,20141209170000
12,Shijingshan city,,39.915286,116.190144,302,175,5,63,41,46,-1,-7,1030,64,1,20141209170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,377,240,7,65,32,48,-1,-7,1030,64,1,20141209170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,446,349,2,64,55,57,-1,-7,1030,64,1,20141209170000
15,BDA,,39.796197,116.51197,418,273,3,57,43,61,-1,-7,1030,64,1,20141209170000
16,Tongzhou New Town,,39.887113,116.6689,454,344,1,53,41,67,-1,-7,1030,64,1,20141209170000
17,Shunyi New Town ,,40.128111,116.660908,287,173,7,50,53,58,-1,-7,1030,64,1,20141209170000
18,Changping Town,,40.218245,116.236084,283,159,4,53,47,42,-1,-7,1030,64,1,20141209170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,299,148,4,58,39,39,-1,-7,1030,64,1,20141209170000
20,Pinggu town,,40.144433,117.106563,210,156,5,46,16,38,-1,-7,1030,64,1,20141209170000
21,Huairou town,,40.329104,116.63387,313,185,10,57,25,41,-1,-6,1029,69,1,20141209170000
22,The town of Miyun,,40.371186,116.838053,331,183,2,52,39,46,-1,-7,1030,64,1,20141209170000
23,Yanqing town,,40.454217,115.978106,278,152,1,50,22,28,-1,-7,1030,64,1,20141209170000
24,Changping Dingling,,40.293269,116.226108,335,167,2,43,30,39,-1,-7,1030,64,1,20141209170000
25,Badaling Northwest,,40.36623,115.994146,257,142,2,44,30,25,-1,-7,1030,64,1,20141209170000
26,Miyun Reservoir,,40.500157,116.91701,308,161,3,28,27,37,-1,-7,1030,64,1,20141209170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,264,135,2,53,16,30,-1,-7,1030,64,1,20141209170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,258,246,2,56,20,45,-1,-7,1030,64,1,20141209170000
29,"Yufazhen, Daxing",,39.521203,116.306026,314,157,2,34,15,29,-1,-7,1030,64,1,20141209170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,427,382,3,63,47,58,-1,-7,1030,64,1,20141209170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,402,219,1,64,60,60,-1,-7,1030,64,1,20141209170000
32,Yongdingmen Inner St,,39.877401,116.400238,400,215,3,102,31,60,-1,-7,1030,64,1,20141209170000
33,Xizhimen N St,,39.955352,116.355187,361,212,2,80,58,59,-1,-7,1030,64,1,20141209170000
34,South Ring Road,,39.857377,116.37421,409,248,1,86,62,64,-1,-7,1030,64,1,20141209170000
35,East Fourth Ring Road,,39.940273,116.489075,305,185,1,44,48,62,-1,-7,1030,64,1,20141209170000
36,Beijing,,39.955906,116.474246,361,220,2,58,59,61,-1,-7,1030,64,1,20141209170000
37,Putuo,,31.232979,121.415378,111,58,24,40,5,5,9,4,1029,71,3,20141209170000
38,Yangpu Sipiao,,31.263795,121.540311,82,39,27,34,5,3,9,4,1029,71,3,20141209170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,85,41,28,41,9,7,9,4,1029,71,3,20141209170000
40,Dianshan Lake,,31.091338,120.982293,134,55,27,33,23,9,9,4,1029,71,3,20141209170000
41,Hongkou Liangcheng,,31.298906,121.47155,83,38,26,38,7,6,9,4,1029,71,3,20141209170000
42,Jingan,,31.224251,121.429637,123,59,23,39,10,4,9,4,1029,71,3,20141209170000
43,Shanghai Normal University,,31.163531,121.416643,110,53,13,41,11,6,9,4,1029,71,3,20141209170000
44,Chuansha,,31.188626,121.707342,99,50,139,32,7,5,9,4,1029,71,3,20141209170000
45,Zhangjiang,,31.204896,121.581215,85,53,27,40,8,5,9,4,1029,71,3,20141209170000
46,Lingshan Road,,31.226286,121.537317,91,51,36,38,6,5,9,4,1029,71,3,20141209170000
1080,City average,,31.228451,121.478227,96,51,13,38,7,5,9,4,1029,71,3,20141209170000
47,Shanghai,,31.202842,121.453493,102,42,15,42,9,5,9,4,1030,71,3,20141209170000
48,Guangzhou,,23.138517,113.263701,160,90,83,17,18,11,17,12,1021,72,0,20141209170000
49,"Huadu town, Guangzhou",,23.389121,113.220062,159,68,50,20,22,14,18,12,1021,68,0,20141209170000
50,"Luogang Zhenlong, Guangzhou",,23.308027,113.567032,161,66,48,22,17,9,18,12,1021,68,0,20141209170000
51,"LuHu, Guangzhou",,23.151743,113.281842,147,62,83,26,7,11,18,12,1021,68,0,20141209170000
52,"Tianhu, Guangzhou",,23.647433,113.629715,119,64,45,6,15,6,18,12,1021,68,0,20141209170000
53,"Zhudong, Guangzhou",,23.418406,113.078552,162,86,50,38,39,14,18,12,1021,68,0,20141209170000
54,"Modiesha station, Guangzhou",,23.103814,113.338238,139,88,23,57,12,10,18,12,1021,68,0,20141209170000
55,Zhuhai,,22.2677,113.581765,142,59,39,44,4,9,19,16,1021,83,5,20141209170000
1075,"Huicai technical school, Foshan",,23.039667,113.105492,160,82,86,57,26,13,17,12,1021,72,1,20141209170000
56,"Sanshuiyun donghai, Foshan",,23.185788,112.865368,137,59,44,35,32,8,17,12,1021,72,1,20141209170000
57,"Nanhai Bureau of Meteorology, Foshan",,23.046836,113.145764,151,71,67,49,19,11,17,12,1021,72,1,20141209170000
58,"Sanshui Monitoring Station, Foshan",,23.163551,112.890843,149,55,36,38,36,12,17,12,1021,72,1,20141209170000
1087,Foshan,,23.018995,113.126899,151,71,67,49,19,11,17,12,1021,72,1,20141209170000
59,"Ronggui street committee, Shunde",,22.762729,113.258356,179,109,34,71,10,19,18,12,1021,68,0,20141209170000
60,Shunde,,22.80246,113.298701,174,103,39,64,12,12,-,-,0,-,-,20141209170000
61,"Donghu, Jiangmen",,22.590411,113.087351,172,83,81,56,5,12,19,16,1021,83,5,20141209170000
62,"Taoyuan Atmosphere Premier Station, Jiangmen",,22.72489,112.93404,163,86,33,19,20,11,19,16,1021,83,5,20141209170000
63,Jiangmen,,22.576047,113.087351,172,83,81,56,5,12,19,16,1021,83,5,20141209170000
