locationid,stationname,chinesename,latitude,longitude,pm25,pm10,o3,no2,so2,co,temperature,dewpoint,pressure,humidity,wind,est_time
1,Dongcheng Dongsi,,39.9304,116.423239,176,101,38,17,9,19,20,19,1014,94,3,20140911170000
2,"Temple of Heaven, Dongcheng",,39.887403,116.41324,174,107,36,23,8,18,20,19,1014,94,3,20140911170000
3,West Park officials,,39.930333,116.345162,175,100,35,23,5,18,20,19,1014,94,3,20140911170000
4,West Wanshou Nishinomiya,,39.879354,116.358183,181,111,37,21,4,17,20,19,1014,94,3,20140911170000
5,Chaoyang Olympic Sports Center,,39.983406,116.403253,177,99,30,24,2,14,20,19,1014,94,3,20140911170000
6,Chaoyang Agricultural Exhibition Hall,,39.938331,116.46715,172,101,39,18,8,18,20,19,1014,94,3,20140911170000
7,Haidian Wanliu,,39.988245,116.293062,175,87,18,27,4,14,20,19,1014,94,3,20140911170000
8,The Haidian northern New Area,,40.091313,116.180194,176,81,24,16,4,13,20,19,1014,94,3,20140911170000
9,Haidian Beijing Botanical Garden,,40.003252,116.213097,176,78,42,6,2,13,20,19,1014,94,3,20140911170000
10,Fengtai garden,,39.86423,116.285037,-,-,-,-,-,-,-,-,0,-,-,20140911170000
11,Fengtai Yungang,,39.82535,116.152237,168,70,36,20,3,10,20,19,1014,94,3,20140911170000
12,Shijingshan city,,39.915286,116.190144,175,84,40,19,3,13,20,19,1014,94,3,20140911170000
13,"Fangshan, Liangxiang",,39.743357,116.14225,156,59,41,13,5,9,20,19,1014,94,3,20140911170000
14,"Huangcunzhen, Daxing",,39.719389,116.410219,180,86,32,32,7,11,20,19,1014,94,3,20140911170000
15,BDA,,39.796197,116.51197,186,98,36,30,7,16,20,19,1014,94,3,20140911170000
16,Tongzhou New Town,,39.887113,116.6689,180,119,17,28,4,14,20,19,1014,94,3,20140911170000
17,Shunyi New Town ,,40.128111,116.660908,172,85,33,10,2,14,20,19,1014,94,3,20140911170000
18,Changping Town,,40.218245,116.236084,171,118,43,8,2,14,20,19,1014,94,3,20140911170000
19,"Mentougou, Longquan Town",,39.938397,116.112323,167,83,39,10,3,11,20,19,1014,94,3,20140911170000
20,Pinggu town,,40.144433,117.106563,194,126,35,28,12,20,20,19,1014,94,3,20140911170000
21,Huairou town,,40.329104,116.63387,166,62,51,5,2,11,21,18,1014,83,2,20140911170000
22,The town of Miyun,,40.371186,116.838053,164,101,38,18,2,12,20,19,1014,94,3,20140911170000
23,Yanqing town,,40.454217,115.978106,172,-,40,7,3,12,20,19,1014,94,3,20140911170000
24,Changping Dingling,,40.293269,116.226108,167,73,46,5,3,11,21,18,1014,83,2,20140911170000
25,Badaling Northwest,,40.36623,115.994146,170,76,21,29,2,14,20,19,1014,94,3,20140911170000
26,Miyun Reservoir,,40.500157,116.91701,153,40,68,1,3,11,20,19,1014,94,3,20140911170000
27,"Donggaocun Zhen, Pinggu",,40.10142,117.126556,207,135,36,29,9,20,20,19,1014,94,3,20140911170000
28,"Yongledianzhen, Tongzhou",,39.713192,116.78905,187,112,16,28,9,15,20,19,1014,94,3,20140911170000
29,"Yufazhen, Daxing",,39.521203,116.306026,172,65,22,11,2,10,20,19,1014,94,3,20140911170000
30,"Liulihezhen, Fangshan",,39.581169,116.006089,163,94,29,10,2,7,20,19,1014,94,3,20140911170000
31,"Qianmen E St, Dongcheng",,39.900402,116.401242,180,98,26,18,5,18,21,18,1014,83,2,20140911170000
32,Yongdingmen Inner St,,39.877401,116.400238,180,101,29,31,10,18,20,19,1014,94,3,20140911170000
33,Xizhimen N St,,39.955352,116.355187,174,117,27,28,8,11,20,19,1014,94,3,20140911170000
34,South Ring Road,,39.857377,116.37421,178,93,11,51,7,20,20,19,1014,94,3,20140911170000
35,East Fourth Ring Road,,39.940273,116.489075,170,117,18,26,8,19,20,19,1014,94,3,20140911170000
36,Beijing,,39.955906,116.474246,185,101,39,18,9,19,20,19,1014,94,2,20140911170000
37,Putuo,,31.232979,121.415378,51,28,38,9,6,3,24,19,1011,73,4,20140911170000
38,Yangpu Sipiao,,31.263795,121.540311,59,31,43,14,7,4,24,19,1011,73,4,20140911170000
39,Shanghai Normal College Primary Division,,31.199031,121.487719,69,26,37,20,5,7,24,19,1011,73,4,20140911170000
40,Dianshan Lake,,31.091338,120.982293,72,45,34,17,6,5,24,19,1011,73,4,20140911170000
41,Hongkou Liangcheng,,31.298906,121.47155,48,27,40,8,7,3,24,19,1011,73,4,20140911170000
42,Jingan,,31.224251,121.429637,56,22,38,10,6,6,24,19,1011,73,4,20140911170000
43,Shanghai Normal University,,31.163531,121.416643,55,36,37,17,6,7,24,19,1011,73,4,20140911170000
44,Chuansha,,31.188626,121.707342,58,34,34,22,7,4,24,19,1011,73,4,20140911170000
45,Zhangjiang,,31.204896,121.581215,16,43,41,17,4,4,24,19,1011,73,4,20140911170000
46,Lingshan Road,,31.226286,121.537317,35,26,59,9,4,4,25,16,1011,57,4,20140911170000
1080,City average,,31.228451,121.478227,54,31,39,15,6,4,24,19,1011,73,4,20140911170000
47,Shanghai,,31.202842,121.453493,69,26,38,20,6,7,24,19,1011,73,4,20140911170000
48,Guangzhou,,23.138517,113.263701,70,66,50,49,19,10,30,25,1007,74,2,20140911170000
